date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;5521;245;443;16582;975.4117647058823;5;48050;9610.0;4;48048;12012.0;736;20;4
2013-03-28;7072;461;354;27611;1104.44;5;42109;8421.8;6;53329;8888.166666666666;866;33;4
2013-03-29;7052;283;419;31362;1960.125;0;0;0;3;13673;4557.666666666667;806;23;4
2013-03-30;6218;713;207;20991;999.5714285714286;5;39213;7842.6;4;47584;11896.0;573;39;2
2013-03-31;6065;499;146;30952;1146.3703703703704;3;33314;11104.666666666666;2;33322;16661.0;558;13;10
2013-04-01;7244;291;472;20392;755.2592592592592;5;51290;10258.0;5;60822;12164.4;1025;31;4
2013-04-02;7589;263;159;12670;487.3076923076923;7;53708;7672.571428571428;4;30703;7675.75;782;26;2
2013-04-03;7160;484;337;22879;847.3703703703703;9;51023;5669.222222222223;5;45196;9039.2;1066;38;4
2013-04-04;6848;503;266;18552;687.1111111111111;5;44987;8997.4;4;19380;4845.0;910;39;8
2013-04-05;6188;465;225;11241;330.61764705882354;6;38041;6340.166666666667;4;34700;8675.0;838;45;13
2013-04-06;4723;622;132;10448;360.2758620689655;3;30096;10032.0;3;37407;12469.0;48;17;13
2013-04-07;4218;272;44;3931;327.5833333333333;2;24761;12380.5;1;25803;25803.0;0;9;4
2013-04-08;3892;474;101;14892;425.48571428571427;4;26992;6748.0;3;29691;9897.0;216;24;22
2013-04-09;7314;221;368;22421;934.2083333333334;6;59135;9855.833333333334;5;58176;11635.2;816;37;2
2013-04-10;6885;558;414;31658;791.45;7;61921;8845.857142857143;6;63242;10540.333333333334;1175;48;4
2013-04-11;7508;371;159;29069;854.9705882352941;3;40485;13495.0;4;52997;13249.25;860;43;3
2013-04-12;7623;250;64;18478;615.9333333333333;6;52054;8675.666666666666;4;26570;6642.5;466;40;3
2013-04-13;7218;348;247;30864;857.3333333333334;4;34036;8509.0;6;56905;9484.166666666666;644;12;2
2013-04-14;7436;359;254;28065;738.5526315789474;5;53674;10734.8;5;67090;13418.0;765;46;2
2013-04-15;6662;336;251;19246;469.4146341463415;4;31554;7888.5;5;49740;9948.0;793;68;3
2013-04-16;7463;420;167;22440;701.25;7;61713;8816.142857142857;4;28836;7209.0;591;31;3
2013-04-17;7610;234;192;20833;496.0238095238095;6;64341;10723.5;2;18642;9321.0;566;35;3
2013-04-18;6842;671;285;17706;571.1612903225806;4;37393;9348.25;2;49148;24574.0;966;85;3
2013-04-19;6707;457;153;20142;719.3571428571429;5;36970;7394.0;4;43098;10774.5;891;72;4
2013-04-20;6625;624;45;42479;1464.7931034482758;3;23917;7972.333333333333;3;26774;8924.666666666666;761;15;12
2013-04-21;7329;178;39;21496;1343.5;5;46369;9273.8;6;53114;8852.333333333334;244;35;1
2013-04-22;7490;356;242;23301;728.15625;6;62543;10423.833333333334;5;55989;11197.8;875;87;3
2013-04-23;7840;203;115;15816;564.8571428571429;7;67282;9611.714285714286;5;75205;15041.0;527;31;3
2013-04-24;7405;324;236;30192;670.9333333333333;5;42553;8510.6;4;64555;16138.75;621;31;2
2013-04-25;6937;237;247;21299;532.475;3;26682;8894.0;2;10827;5413.5;619;74;3
2013-04-26;6983;317;162;23757;1032.9130434782608;5;35559;7111.8;5;41492;8298.4;771;55;4
2013-04-27;6527;316;146;27289;802.6176470588235;1;3666;3666.0;1;4105;4105.0;685;55;3
2013-04-28;6656;863;184;20972;635.5151515151515;3;35407;11802.333333333334;4;46590;11647.5;580;35;2
2013-04-29;6828;527;207;13090;545.4166666666666;3;33072;11024.0;4;37438;9359.5;695;49;4
2013-04-30;6943;380;105;19804;507.79487179487177;2;25494;12747.0;1;21427;21427.0;769;87;3
2013-05-01;7030;478;143;25372;539.8297872340426;6;48049;8008.166666666667;4;47076;11769.0;738;64;3
2013-05-02;7284;467;244;21808;605.7777777777778;5;45585;9117.0;2;36801;18400.5;926;57;3
2013-05-03;6203;284;250;9805;1089.4444444444443;4;23515;5878.75;3;20691;6897.0;903;36;4
2013-05-04;6170;276;129;23797;721.1212121212121;3;26301;8767.0;4;43637;10909.25;747;40;4
2013-05-05;7328;406;216;16760;492.94117647058823;3;33220;11073.333333333334;4;44653;11163.25;749;49;5
2013-05-06;6980;575;257;15448;551.7142857142857;2;39051;19525.5;0;0;0;1001;64;3
2013-05-07;7279;345;246;12680;325.12820512820514;6;46884;7814.0;3;48433;16144.333333333334;675;46;3
2013-05-08;7518;266;157;12925;293.75;4;36100;9025.0;4;42073;10518.25;647;81;3
2013-05-09;6766;509;364;30182;1006.0666666666667;5;39512;7902.4;3;42217;14072.333333333334;1002;58;4
2013-05-10;7149;324;193;13760;529.2307692307693;3;40271;13423.666666666666;1;3801;3801.0;631;44;3
2013-05-11;4739;946;185;26747;504.66037735849056;6;33247;5541.166666666667;4;34159;8539.75;767;23;18
2013-05-12;7298;452;184;20215;748.7037037037037;5;40738;8147.6;3;61299;20433.0;582;43;2
2013-05-13;7068;508;203;30626;665.7826086956521;7;49497;7071.0;3;14525;4841.666666666667;702;63;3
2013-05-14;7377;223;264;16497;549.9;4;34933;8733.25;4;42530;10632.5;697;69;3
2013-05-15;6762;295;282;19885;423.0851063829787;4;36250;9062.5;5;46816;9363.2;645;60;2
2013-05-16;6348;453;237;27190;906.3333333333334;3;34127;11375.666666666666;2;34387;17193.5;577;53;2
2013-05-17;6165;668;405;25233;1051.375;3;30320;10106.666666666666;2;36452;18226.0;965;25;4
2013-05-18;6327;885;134;32296;949.8823529411765;6;32153;5358.833333333333;6;43944;7324.0;882;20;7
2013-05-19;5758;1051;158;15356;667.6521739130435;3;32072;10690.666666666666;2;33723;16861.5;920;43;2
2013-05-20;6710;647;190;29612;759.2820512820513;3;27968;9322.666666666666;3;37603;12534.333333333334;638;68;2
2013-05-21;6681;442;256;14472;452.25;4;38782;9695.5;5;50402;10080.4;643;67;3
2013-05-22;7197;383;248;24631;631.5641025641025;1;26981;26981.0;1;30241;30241.0;667;59;3
2013-05-23;7186;432;258;17880;415.8139534883721;4;43684;10921.0;3;40249;13416.333333333334;855;47;2
2013-05-24;6939;583;264;26342;612.6046511627907;4;31825;7956.25;3;47198;15732.666666666666;852;41;3
2013-05-25;6251;1071;240;25693;535.2708333333334;5;27685;5537.0;4;21849;5462.25;717;39;4
2013-05-26;7576;247;180;16499;374.97727272727275;4;31070;7767.5;3;43890;14630.0;608;43;2
2013-05-27;7096;456;346;33566;568.9152542372881;3;24345;8115.0;3;30725;10241.666666666666;790;90;2
2013-05-28;7045;254;133;24523;422.8103448275862;4;23682;5920.5;2;20360;10180.0;624;133;2
2013-05-29;6482;874;196;36035;621.2931034482758;7;52062;7437.428571428572;5;57563;11512.6;690;145;3
2013-05-30;7411;377;193;24129;548.3863636363636;4;41988;10497.0;2;43636;21818.0;487;129;2
2013-05-31;6850;755;104;37628;752.56;8;48902;6112.75;5;40900;8180.0;690;128;2
2013-06-01;1810;155;0;2499;249.9;0;0;0;0;0;0;389;29;2
