date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;4080;56;59;5572;928.6666666666666;1;3689;3689.0;2;8099;4049.5;258;24;1
2013-03-28;6531;1028;91;42358;1366.3870967741937;7;84459;12065.57142857143;4;62495;15623.75;525;71;0
2013-03-29;7509;305;39;34858;645.5185185185185;3;56779;18926.333333333332;4;78386;19596.5;762;19;1
2013-03-30;6824;296;37;32337;718.6;5;77991;15598.2;2;31856;15928.0;1492;4;3
2013-03-31;6472;213;6;44298;1302.8823529411766;4;50241;12560.25;4;43147;10786.75;1817;7;3
2013-04-01;7588;300;34;26168;654.2;5;58308;11661.6;5;31004;6200.8;457;31;3
2013-04-02;7845;199;2;31241;1007.7741935483871;2;12901;6450.5;2;12528;6264.0;459;59;2
2013-04-03;7712;253;0;20365;727.3214285714286;6;63346;10557.666666666666;5;59613;11922.6;370;36;3
2013-04-04;7345;358;0;41238;1178.2285714285715;5;69307;13861.4;4;61191;15297.75;671;66;3
2013-04-05;7610;286;25;27508;764.1111111111111;4;53708;13427.0;6;64474;10745.666666666666;624;40;4
2013-04-06;7694;317;2;24648;770.25;1;21475;21475.0;4;53648;13412.0;447;16;4
2013-04-07;7618;227;8;37118;1237.2666666666667;2;25277;12638.5;0;0;0;145;1;2
2013-04-08;7735;318;0;28717;598.2708333333334;5;51135;10227.0;4;51733;12933.25;459;39;3
2013-04-09;7986;129;0;24018;533.7333333333333;3;55092;18364.0;3;57611;19203.666666666668;247;62;2
2013-04-10;7553;306;0;34996;874.9;6;64716;10786.0;2;17111;8555.5;450;46;3
2013-04-11;6899;652;20;48317;1789.5185185185185;5;67677;13535.4;2;17190;8595.0;420;60;3
2013-04-12;7385;482;11;37701;856.8409090909091;6;74712;12452.0;4;70886;17721.5;705;65;4
2013-04-13;5801;544;18;32256;1040.516129032258;5;53369;10673.8;1;5591;5591.0;462;12;4
2013-04-17;1157;16;0;19039;679.9642857142857;1;8502;8502.0;1;6512;6512.0;557;73;3
2013-04-18;6842;610;35;10341;861.75;8;80664;10083.0;4;30366;7591.5;602;58;3
2013-04-19;7378;453;25;17482;1165.4666666666667;8;73038;9129.75;3;56848;18949.333333333332;837;59;5
2013-04-20;6737;846;22;30371;820.8378378378378;6;63391;10565.166666666666;1;6767;6767.0;332;13;3
2013-04-21;7729;280;10;33101;871.078947368421;2;55026;27513.0;4;67768;16942.0;290;20;1
2013-04-22;7801;233;4;32148;945.5294117647059;4;45086;11271.5;3;42657;14219.0;681;93;3
2013-04-23;7169;514;7;32445;1118.7931034482758;4;81729;20432.25;1;4077;4077.0;536;63;2
2013-04-24;3315;866;51;19133;637.7666666666667;5;37556;7511.2;1;4554;4554.0;572;34;3
2013-04-25;7076;714;46;22894;673.3529411764706;5;59881;11976.2;5;71563;14312.6;496;80;3
2013-04-26;7362;476;51;35149;1133.8387096774193;5;37423;7484.6;4;19739;4934.75;710;60;5
2013-04-27;6830;908;52;39442;1195.2121212121212;5;66770;13354.0;5;61794;12358.8;477;10;3
2013-04-28;7075;728;62;37286;828.5777777777778;2;10025;5012.5;2;10996;5498.0;500;6;2
2013-04-29;7538;342;25;26456;645.2682926829268;3;39773;13257.666666666666;3;41018;13672.666666666666;859;77;4
2013-04-30;7297;308;50;0;0;4;48001;12000.25;3;53166;17722.0;580;53;5
2013-05-01;7402;427;45;0;0;5;64056;12811.2;5;60259;12051.8;510;56;3
2013-05-02;6721;871;72;0;0;2;31886;15943.0;4;62824;15706.0;669;63;3
2013-05-03;7361;438;24;0;0;3;65951;21983.666666666668;2;39733;19866.5;589;62;4
2013-05-04;5077;158;11;0;0;0;0;0;0;0;0;360;13;2
2013-05-06;6192;240;86;18809;854.9545454545455;5;57973;11594.6;3;46905;15635.0;717;71;4
2013-05-07;6784;425;57;22128;650.8235294117648;4;55780;13945.0;4;57292;14323.0;428;63;2
2013-05-08;7586;346;102;23852;644.6486486486486;6;91378;15229.666666666666;6;85196;14199.333333333334;667;70;3
2013-05-09;7651;417;34;29628;871.4117647058823;3;66750;22250.0;3;55877;18625.666666666668;204;32;2
2013-05-10;7425;323;119;24850;564.7727272727273;6;100362;16727.0;5;59137;11827.4;790;95;5
2013-05-11;6169;610;92;21567;937.695652173913;2;47606;23803.0;0;0;0;1372;9;3
2013-05-12;6784;140;50;24547;818.2333333333333;0;0;0;0;0;0;1060;8;2
2013-05-13;7582;403;58;24636;849.5172413793103;4;26715;6678.75;1;25364;25364.0;406;44;2
2013-05-14;7870;214;91;10016;527.1578947368421;3;23791;7930.333333333333;1;11181;11181.0;411;53;2
2013-05-15;7799;223;112;0;0;2;44227;22113.5;0;0;0;296;16;2
2013-05-16;6821;744;209;0;0;3;48253;16084.333333333334;1;13702;13702.0;514;24;3
2013-05-17;5948;1520;304;0;0;4;77783;19445.75;1;5672;5672.0;544;2;1
2013-05-18;1845;1008;187;25197;2290.6363636363635;0;0;0;1;6553;6553.0;664;0;0
2013-05-19;5082;465;113;25332;1206.2857142857142;4;60459;15114.75;4;58618;14654.5;647;0;0
2013-05-20;8113;73;42;19306;551.6;2;31317;15658.5;1;14264;14264.0;409;107;0
2013-05-21;7535;233;22;30936;644.5;4;56673;14168.25;3;52952;17650.666666666668;861;158;0
2013-05-22;7586;278;215;27535;519.5283018867924;6;56620;9436.666666666666;5;55208;11041.6;1237;143;0
2013-05-23;7168;434;331;39897;848.8723404255319;6;74654;12442.333333333334;5;69281;13856.2;600;102;0
2013-05-24;4726;864;86;36921;1054.8857142857144;0;0;0;0;0;0;702;116;0
2013-05-25;6367;1137;163;47605;1034.891304347826;2;10269;5134.5;5;27588;5517.6;701;64;0
2013-05-26;6670;795;152;46663;1458.21875;1;22836;22836.0;3;41710;13903.333333333334;753;41;0
2013-05-27;6295;861;192;11255;703.4375;1;5288;5288.0;1;35576;35576.0;1002;0;0
2013-05-28;7165;502;182;43107;1105.3076923076924;2;13612;6806.0;3;37730;12576.666666666666;1184;0;0
2013-05-29;7158;457;207;48392;948.8627450980392;3;32067;10689.0;4;46652;11663.0;1388;0;0
2013-05-30;7339;630;100;24351;2435.1;1;3908;3908.0;2;15379;7689.5;483;0;0
2013-05-31;7646;269;192;0;0;7;95409;13629.857142857143;3;26990;8996.666666666666;775;0;0
2013-06-01;1773;59;41;0;0;0;0;0;0;0;0;213;0;0
2013-04-14;0;0;0;36713;532.072463768116;0;0;0;0;0;0;421;14;2
2013-04-15;0;0;0;26083;372.6142857142857;0;0;0;0;0;0;503;61;3
2013-04-16;0;0;0;20620;368.2142857142857;0;0;0;0;0;0;410;58;2
