date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;258;0;0;0;0;0;0;0;0;0;0;21;9;1
2013-03-28;1396;91;2;4438;493.1111111111111;0;0;0;0;0;0;243;1;1
2013-03-29;5884;423;29;18095;723.8;3;18408;6136.0;0;0;0;728;1;3
2013-03-30;6951;218;11;14830;706.1904761904761;3;34080;11360.0;0;0;0;568;1;3
2013-03-31;6906;412;10;17669;569.9677419354839;5;42019;8403.8;0;0;0;355;1;3
2013-04-01;7632;270;37;3285;273.75;1;11349;11349.0;0;0;0;400;1;2
2013-04-02;7439;466;43;10886;362.8666666666667;5;40691;8138.2;0;0;0;436;1;2
2013-04-03;7166;366;46;14967;650.7391304347826;8;42788;5348.5;0;0;0;420;1;3
2013-04-04;7557;321;28;9527;381.08;2;21587;10793.5;0;0;0;407;1;2
2013-04-05;6393;300;71;140;70.0;3;20436;6812.0;0;0;0;679;1;11
2013-04-06;5911;354;23;7770;298.84615384615387;3;41449;13816.333333333334;0;0;0;780;1;7
2013-04-07;7138;336;86;6820;378.8888888888889;5;61852;12370.4;0;0;0;1398;1;0
2013-04-08;7342;373;34;14887;480.2258064516129;4;19216;4804.0;0;0;0;464;1;5
2013-04-09;7339;398;12;7469;257.55172413793105;5;32429;6485.8;0;0;0;478;1;2
2013-04-10;7606;341;41;9811;577.1176470588235;3;18364;6121.333333333333;0;0;0;730;1;4
2013-04-11;7628;307;37;17893;559.15625;2;24872;12436.0;0;0;0;709;1;3
2013-04-12;7440;343;36;3208;320.8;1;16663;16663.0;0;0;0;648;1;3
2013-04-13;6685;482;64;0;0;2;20743;10371.5;0;0;0;1903;1;11
2013-04-14;6706;356;31;2447;244.7;6;36089;6014.833333333333;0;0;0;690;1;6
2013-04-15;6608;294;49;14250;375.0;3;19541;6513.666666666667;0;0;0;553;1;3
2013-04-16;7761;259;16;6143;292.5238095238095;3;37132;12377.333333333334;0;0;0;444;1;3
2013-04-17;7162;393;65;8513;370.1304347826087;4;22622;5655.5;0;0;0;648;1;2
