date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;5913;481;46;17771;658.1851851851852;6;59877;9979.5;4;54374;13593.5;565;25;3
2013-03-28;6641;1350;49;31486;983.9375;4;61640;15410.0;5;70147;14029.4;714;0;3
2013-03-29;6503;1313;61;40214;1031.128205128205;6;71967;11994.5;4;57903;14475.75;895;0;4
2013-03-30;6794;1174;20;27292;1049.6923076923076;7;73326;10475.142857142857;5;74721;14944.2;587;0;3
2013-03-31;6276;1335;28;34688;1238.857142857143;6;56046;9341.0;4;55711;13927.75;452;0;2
2013-04-01;7507;509;51;27167;696.5897435897435;7;75012;10716.0;3;50986;16995.333333333332;565;70;3
2013-04-02;7707;337;91;21952;813.0370370370371;5;52984;10596.8;3;45724;15241.333333333334;416;41;2
2013-04-03;6760;1191;96;46162;1648.642857142857;5;46939;9387.8;3;41482;13827.333333333334;508;72;3
2013-04-04;6963;858;81;42619;1704.76;4;46992;11748.0;3;43789;14596.333333333334;661;52;3
2013-04-05;7227;855;45;23525;1960.4166666666667;3;46281;15427.0;3;39755;13251.666666666666;533;46;3
2013-04-06;6041;1745;103;35557;888.925;5;66394;13278.8;4;73527;18381.75;380;15;2
2013-04-07;7157;836;9;31489;1085.8275862068965;6;53846;8974.333333333334;4;56477;14119.25;382;26;2
2013-04-08;7397;634;112;23239;645.5277777777778;5;40902;8180.4;3;24622;8207.333333333334;704;68;3
2013-04-09;7548;545;49;24528;613.2;6;56313;9385.5;4;49792;12448.0;554;91;2
2013-04-10;6800;1103;108;52873;1510.6571428571428;6;63179;10529.833333333334;2;34958;17479.0;522;62;3
2013-04-11;7452;624;49;33878;1254.7407407407406;3;53175;17725.0;3;82838;27612.666666666668;396;71;3
2013-04-12;7873;314;17;21818;606.0555555555555;3;27006;9002.0;1;24326;24326.0;499;74;3
2013-04-13;2225;925;0;5508;367.2;0;0;0;0;0;0;155;53;1
2013-04-14;7177;853;28;30528;925.0909090909091;4;53489;13372.25;4;54559;13639.75;313;45;3
2013-04-15;7745;413;65;23616;694.5882352941177;6;69760;11626.666666666666;4;54765;13691.25;515;92;3
2013-04-16;6615;1200;57;28208;1226.4347826086957;4;54993;13748.25;4;56424;14106.0;703;50;4
2013-04-17;7620;452;36;27237;1297.0;4;48841;12210.25;2;36733;18366.5;583;86;3
2013-04-18;7246;685;90;18586;1689.6363636363637;7;65244;9320.57142857143;6;60494;10082.333333333334;535;115;3
2013-04-19;7310;736;124;26445;826.40625;3;64798;21599.333333333332;2;27301;13650.5;661;81;3
2013-04-20;6300;1312;314;29262;1170.48;3;46809;15603.0;2;35029;17514.5;500;26;2
2013-04-21;7956;209;19;28788;719.7;3;41881;13960.333333333334;3;55478;18492.666666666668;209;51;2
2013-04-22;7663;285;53;40683;1070.6052631578948;1;27298;27298.0;2;24700;12350.0;365;109;3
2013-04-23;7108;876;80;32541;903.9166666666666;6;74733;12455.5;5;70278;14055.6;508;52;2
2013-04-24;7679;377;21;24772;1376.2222222222222;3;39417;13139.0;0;0;0;413;49;2
2013-04-25;7083;955;72;33620;1681.0;4;38680;9670.0;0;0;0;387;109;3
2013-04-26;6720;689;116;23641;909.2692307692307;6;57111;9518.5;3;35671;11890.333333333334;1418;79;3
2013-04-27;4752;978;0;22915;587.5641025641025;0;0;0;3;23436;7812.0;962;8;2
2013-04-28;6631;736;8;30057;699.0;4;71098;17774.5;3;50613;16871.0;1213;34;3
2013-04-29;7757;214;3;49861;890.375;3;35857;11952.333333333334;1;14420;14420.0;315;84;1
2013-04-30;7652;410;27;26161;670.7948717948718;2;10676;5338.0;1;4283;4283.0;458;94;2
2013-05-01;7470;540;34;40963;1137.861111111111;3;18338;6112.666666666667;1;3626;3626.0;640;86;3
2013-05-02;7347;804;44;32865;1369.375;5;67800;13560.0;6;67769;11294.833333333334;457;70;3
2013-05-03;7362;689;80;38535;770.7;5;27934;5586.8;2;46420;23210.0;596;85;3
2013-05-04;6177;1509;161;29334;888.9090909090909;1;23841;23841.0;1;5645;5645.0;409;11;2
2013-05-05;7752;265;109;23735;1483.4375;4;47215;11803.75;3;23551;7850.333333333333;384;59;2
2013-05-06;7574;444;87;18565;476.02564102564105;2;37557;18778.5;3;42657;14219.0;421;97;3
2013-05-07;6684;565;102;35200;902.5641025641025;2;15213;7606.5;3;47091;15697.0;417;64;2
2013-05-08;7383;538;104;29150;832.8571428571429;5;60008;12001.6;4;53035;13258.75;572;94;4
2013-05-09;8015;214;30;22559;479.97872340425533;8;76645;9580.625;3;33688;11229.333333333334;275;116;2
2013-05-10;664;115;42;6325;1054.1666666666667;0;0;0;0;0;0;126;18;1
2013-05-11;1872;18;0;434;144.66666666666666;0;0;0;0;0;0;77;18;1
2013-05-12;6824;1146;48;45339;1133.475;6;84195;14032.5;5;65082;13016.4;624;21;2
2013-05-13;7816;314;85;25280;574.5454545454545;2;41198;20599.0;2;24914;12457.0;453;78;2
2013-05-14;6601;1222;146;33329;1281.8846153846155;4;34282;8570.5;2;7513;3756.5;672;45;3
2013-05-15;7415;581;64;26593;917.0;4;26252;6563.0;3;40169;13389.666666666666;459;93;2
2013-05-16;2569;101;0;14969;1151.4615384615386;0;0;0;2;10859;5429.5;148;31;2
2013-05-17;7527;79;0;11150;371.6666666666667;0;0;0;0;0;0;147;19;2
2013-05-19;905;0;0;978;326.0;1;14274;14274.0;0;0;0;32;35;1
2013-05-20;8010;221;0;18947;451.1190476190476;2;38561;19280.5;2;33426;16713.0;308;78;2
2013-05-21;6634;165;2;9272;545.4117647058823;0;0;0;0;0;0;196;40;1
2013-05-22;5219;120;7;18376;735.04;3;39430;13143.333333333334;1;20042;20042.0;168;62;1
2013-05-23;703;21;0;1269;317.25;0;0;0;0;0;0;39;29;1
2013-05-24;6562;116;0;11700;316.2162162162162;0;0;0;0;0;0;182;35;2
2013-05-25;23;0;0;0;0;0;0;0;0;0;0;9;0;0
2013-05-26;3740;26;0;18654;621.8;4;19238;4809.5;0;0;0;81;39;2
2013-05-27;936;0;0;212;106.0;0;0;0;0;0;0;13;1;1
2013-05-28;7341;47;0;25449;578.3863636363636;1;7321;7321.0;1;5422;5422.0;136;80;1
2013-05-29;7829;173;43;48293;670.7361111111111;5;22779;4555.8;0;0;0;272;89;2
2013-05-30;7252;40;1;14682;815.6666666666666;0;0;0;0;0;0;131;36;1
