date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;5896;279;82;21019;636.939393939394;8;65146;8143.25;6;66895;11149.166666666666;654;23;7
2013-03-28;7671;131;74;19951;665.0333333333333;5;48554;9710.8;4;47203;11800.75;382;17;6
2013-03-29;7615;258;38;27440;703.5897435897435;4;44004;11001.0;5;53787;10757.4;420;28;4
2013-03-30;7353;219;36;24638;912.5185185185185;4;40433;10108.25;3;45781;15260.333333333334;384;4;5
2013-03-31;7445;177;12;16331;453.6388888888889;4;50837;12709.25;4;53290;13322.5;223;3;5
2013-04-01;7357;403;209;27503;723.7631578947369;5;22340;4468.0;4;19702;4925.5;969;46;8
2013-04-02;7720;133;155;11416;713.5;5;48163;9632.6;4;51480;12870.0;512;11;5
2013-04-03;7682;194;118;29730;900.9090909090909;7;55304;7900.571428571428;4;18630;4657.5;779;34;6
2013-04-04;7488;227;187;19717;758.3461538461538;6;49458;8243.0;5;61632;12326.4;1011;17;7
2013-04-05;6664;253;73;36340;1068.8235294117646;2;31847;15923.5;3;48169;16056.333333333334;788;33;16
2013-04-06;7320;223;48;26968;728.8648648648649;6;49315;8219.166666666666;6;54787;9131.166666666666;229;4;10
2013-04-07;5452;161;30;17099;657.6538461538462;5;36357;7271.4;2;7928;3964.0;195;27;8
2013-04-08;5918;260;117;15997;761.7619047619048;2;25741;12870.5;2;29176;14588.0;515;4;11
2013-04-09;6345;331;93;23264;750.4516129032259;5;49461;9892.2;4;48022;12005.5;365;35;14
2013-04-10;7020;350;83;23154;1102.5714285714287;6;38701;6450.166666666667;9;73605;8178.333333333333;672;24;11
2013-04-11;7630;180;144;16813;1681.3;5;42441;8488.2;2;14054;7027.0;536;12;6
2013-04-12;7697;133;92;20671;861.2916666666666;6;50296;8382.666666666666;5;25797;5159.4;859;52;6
2013-04-13;7341;130;3;15807;1317.25;4;42616;10654.0;2;20233;10116.5;494;5;5
2013-04-14;7844;86;0;7103;546.3846153846154;1;28343;28343.0;6;83546;13924.333333333334;153;3;2
2013-04-15;7761;139;28;18551;772.9583333333334;5;40521;8104.2;4;38696;9674.0;758;48;6
2013-04-16;7765;109;107;16746;1395.5;5;34334;6866.8;2;31493;15746.5;549;21;2
2013-04-17;7713;185;74;15538;914.0;6;48382;8063.666666666667;6;62392;10398.666666666666;680;53;5
2013-04-18;7481;297;135;14290;529.2592592592592;7;53763;7680.428571428572;7;66256;9465.142857142857;1052;49;7
2013-04-19;7942;101;58;19621;981.05;7;58696;8385.142857142857;6;54787;9131.166666666666;448;44;4
2013-04-20;7902;77;17;16789;508.75757575757575;5;57816;11563.2;4;62989;15747.25;310;1;4
2013-04-21;8164;39;0;9096;395.4782608695652;7;54774;7824.857142857143;5;71293;14258.6;82;1;1
2013-04-22;7939;124;65;17254;1232.4285714285713;6;72105;12017.5;3;33544;11181.333333333334;516;51;5
2013-04-23;7785;155;62;18479;739.16;5;52444;10488.8;2;11444;5722.0;566;24;4
2013-04-24;7748;61;99;8258;359.04347826086956;3;30851;10283.666666666666;4;47829;11957.25;406;15;3
2013-04-25;7592;245;181;7366;433.29411764705884;5;46703;9340.6;4;50285;12571.25;892;81;5
2013-04-26;7458;316;142;19800;733.3333333333334;6;48393;8065.5;8;70882;8860.25;863;38;6
2013-04-27;7050;79;13;10868;452.8333333333333;3;42285;14095.0;1;4126;4126.0;344;2;4
2013-04-28;7935;129;6;12454;593.047619047619;4;94449;23612.25;4;63987;15996.75;104;3;3
2013-04-29;7563;354;99;21387;689.9032258064516;7;62295;8899.285714285714;5;55853;11170.6;666;41;5
2013-04-30;7935;84;92;11788;589.4;3;36552;12184.0;2;35906;17953.0;602;14;4
2013-05-01;7909;75;100;14618;696.0952380952381;8;52266;6533.25;6;61672;10278.666666666666;553;40;5
2013-05-02;7833;196;50;21350;928.2608695652174;7;60201;8600.142857142857;4;36205;9051.25;470;38;4
2013-05-03;7931;148;40;16280;707.8260869565217;8;76978;9622.25;6;78021;13003.5;445;40;5
2013-05-04;7641;131;107;29181;1945.4;3;55621;18540.333333333332;0;0;0;237;3;4
2013-05-05;7923;49;12;3532;392.44444444444446;3;38489;12829.666666666666;4;43033;10758.25;184;3;3
2013-05-06;7726;194;30;18500;616.6666666666666;3;41631;13877.0;4;16877;4219.25;619;54;5
2013-05-07;7310;248;156;14730;701.4285714285714;5;45669;9133.8;5;64685;12937.0;702;15;7
2013-05-08;7574;310;108;23682;789.4;8;62171;7771.375;8;77550;9693.75;819;63;5
2013-05-09;7664;294;21;21562;718.7333333333333;4;43576;10894.0;0;0;0;515;27;8
2013-05-10;7611;207;51;22836;1141.8;5;38528;7705.6;5;50918;10183.6;733;40;8
2013-05-11;7085;525;37;13371;534.84;5;48487;9697.4;2;15401;7700.5;419;3;15
2013-05-12;7967;58;48;17527;473.7027027027027;4;38199;9549.75;3;33396;11132.0;411;3;6
2013-05-13;7061;479;130;30775;789.1025641025641;6;50287;8381.166666666666;7;63710;9101.42857142857;736;44;9
2013-05-14;7164;372;165;29083;618.7872340425532;4;41321;10330.25;4;48228;12057.0;772;43;9
2013-05-15;7532;352;12;21638;901.5833333333334;7;56103;8014.714285714285;5;65704;13140.8;299;34;10
2013-05-16;7477;274;74;18812;391.9166666666667;6;53552;8925.333333333334;2;28577;14288.5;680;31;8
2013-05-17;6815;358;517;23100;537.2093023255813;7;55572;7938.857142857143;5;54250;10850.0;797;35;18
2013-05-18;7635;243;100;15993;571.1785714285714;8;60182;7522.75;2;15335;7667.5;443;3;5
2013-05-19;7670;247;8;28503;814.3714285714286;6;62130;10355.0;6;63126;10521.0;505;19;6
2013-05-20;7478;270;110;20909;696.9666666666667;3;38983;12994.333333333334;4;55879;13969.75;851;72;4
2013-05-21;7398;292;87;19859;684.7931034482758;5;44152;8830.4;3;43614;14538.0;599;32;10
2013-05-22;7595;208;51;22370;699.0625;3;34525;11508.333333333334;4;43818;10954.5;600;57;7
2013-05-23;7803;113;161;12558;483.0;5;67089;13417.8;5;78359;15671.8;439;19;5
2013-05-24;7363;286;68;29241;913.78125;6;60896;10149.333333333334;5;57050;11410.0;558;77;8
2013-05-25;7606;225;165;21844;682.625;5;51136;10227.2;1;3805;3805.0;562;31;4
2013-05-26;7609;273;48;40418;1188.764705882353;8;64219;8027.375;5;40166;8033.2;501;43;8
2013-05-27;5191;225;64;20958;676.0645161290323;4;42430;10607.5;4;50779;12694.75;405;71;7
2013-05-28;7503;260;145;18983;575.2424242424242;7;56551;8078.714285714285;3;39061;13020.333333333334;637;27;6
2013-05-29;7443;294;307;20167;775.6538461538462;8;56619;7077.375;4;17069;4267.25;812;66;8
2013-05-30;7086;491;59;21653;721.7666666666667;2;18271;9135.5;1;6066;6066.0;205;2;9
2013-05-31;7098;231;21;15762;358.22727272727275;1;7518;7518.0;4;46650;11662.5;354;9;10
2013-06-01;615;79;45;5034;1258.5;1;4156;4156.0;1;6671;6671.0;138;0;4
