date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;806;46;0;3387;483.85714285714283;0;0;0;1;24531;24531.0;148;13;3
2013-03-28;7629;186;40;24096;415.44827586206895;5;31017;6203.4;1;7357;7357.0;289;43;4
2013-03-29;7258;442;89;40506;493.9756097560976;3;40780;13593.333333333334;2;13941;6970.5;1097;27;4
2013-03-30;7991;96;0;17872;235.1578947368421;3;12600;4200.0;3;15609;5203.0;125;0;2
2013-03-31;6409;328;18;16470;484.4117647058824;3;25702;8567.333333333334;2;12277;6138.5;649;8;11
2013-04-01;6997;247;34;25061;737.0882352941177;3;31012;10337.333333333334;2;39469;19734.5;534;55;10
2013-04-02;7189;312;70;25707;571.2666666666667;2;12170;6085.0;2;11203;5601.5;689;39;4
2013-04-03;7963;146;20;9178;316.48275862068965;4;41440;10360.0;3;12184;4061.3333333333335;300;20;3
2013-04-04;7345;374;93;36730;592.4193548387096;2;8887;4443.5;2;28245;14122.5;623;20;5
2013-04-05;7319;428;49;16560;360.0;3;24480;8160.0;3;35370;11790.0;627;50;4
2013-04-06;7290;395;73;22753;437.5576923076923;4;36067;9016.75;3;38248;12749.333333333334;596;27;6
2013-04-07;7672;210;8;19381;461.45238095238096;2;8803;4401.5;2;35715;17857.5;281;23;4
2013-04-08;7302;326;222;30636;666.0;4;20453;5113.25;2;31635;15817.5;856;48;4
2013-04-09;7452;304;5;23032;548.3809523809524;1;9362;9362.0;2;32955;16477.5;542;23;4
2013-04-10;7549;262;16;30153;494.3114754098361;3;16341;5447.0;1;9323;9323.0;393;42;4
2013-04-11;7116;429;21;28868;489.2881355932203;1;17058;17058.0;1;27407;27407.0;658;6;6
2013-04-12;6780;228;7;19458;353.7818181818182;1;15193;15193.0;1;13011;13011.0;542;29;4
2013-04-13;7085;308;22;15431;453.8529411764706;7;44601;6371.571428571428;2;43455;21727.5;225;0;9
2013-04-14;6551;548;23;29752;396.6933333333333;3;24766;8255.333333333334;4;29245;7311.25;998;23;14
2013-04-15;7199;318;68;33110;435.6578947368421;3;13566;4522.0;2;24147;12073.5;374;41;2
2013-04-16;7576;282;47;40649;597.7794117647059;4;25566;6391.5;2;30367;15183.5;397;77;4
2013-04-17;7487;326;51;28891;555.5961538461538;2;10289;5144.5;3;34208;11402.666666666666;656;51;4
2013-04-18;7269;349;43;31502;642.8979591836735;3;18602;6200.666666666667;4;24151;6037.75;501;80;4
2013-04-19;7357;391;29;26124;474.9818181818182;2;13440;6720.0;3;40470;13490.0;566;26;3
2013-04-20;7839;115;3;17211;465.1621621621622;1;7020;7020.0;4;31494;7873.5;310;20;3
2013-04-21;7532;200;0;15479;499.3225806451613;2;15971;7985.5;3;24455;8151.666666666667;458;24;3
2013-04-22;7036;664;71;33830;638.3018867924528;4;16939;4234.75;5;29469;5893.8;819;29;4
2013-04-23;7417;236;78;35175;818.0232558139535;2;19064;9532.0;2;22735;11367.5;757;50;3
2013-04-24;8038;88;1;9822;392.88;6;49496;8249.333333333334;6;45352;7558.666666666667;174;1;3
2013-04-25;7474;290;30;27362;488.60714285714283;3;14740;4913.333333333333;4;18439;4609.75;526;49;4
2013-04-26;7733;155;14;14392;575.68;4;27962;6990.5;6;52049;8674.833333333334;272;33;4
2013-04-27;8073;53;20;3107;182.76470588235293;8;44830;5603.75;8;63926;7990.75;214;0;3
2013-04-28;7757;240;5;13256;427.61290322580646;6;43141;7190.166666666667;5;47261;9452.2;523;18;4
2013-04-29;7112;366;46;24445;498.8775510204082;3;14761;4920.333333333333;1;7603;7603.0;968;59;4
2013-04-30;6959;406;1;17687;736.9583333333334;1;14149;14149.0;2;19519;9759.5;623;85;4
2013-05-01;7658;237;30;16629;395.92857142857144;6;32863;5477.166666666667;6;37033;6172.166666666667;538;47;5
2013-05-02;6954;294;23;12272;490.88;5;37990;7598.0;5;43196;8639.2;531;7;4
2013-05-03;7134;156;31;14452;481.73333333333335;2;17530;8765.0;5;57250;11450.0;352;46;3
2013-05-04;7903;137;44;4488;280.5;8;56143;7017.875;7;87236;12462.285714285714;135;0;2
2013-05-05;8176;32;0;22685;306.55405405405406;7;57933;8276.142857142857;2;24831;12415.5;5;0;1
2013-05-06;7053;530;71;4156;377.8181818181818;5;36318;7263.6;3;27478;9159.333333333334;912;63;6
2013-05-07;7168;512;56;10288;1028.8;1;4355;4355.0;3;20783;6927.666666666667;634;65;4
2013-05-08;6991;641;103;21381;375.10526315789474;5;40169;8033.8;3;42242;14080.666666666666;670;76;4
2013-05-09;6527;358;102;15329;510.96666666666664;1;6212;6212.0;4;46473;11618.25;241;29;3
2013-05-10;6812;484;184;20308;298.6470588235294;3;19267;6422.333333333333;5;34008;6801.6;511;50;3
2013-05-11;7179;350;9;20072;409.6326530612245;5;62785;12557.0;5;51905;10381.0;633;3;14
2013-05-12;7521;191;39;15350;403.94736842105266;3;19959;6653.0;2;19340;9670.0;283;26;3
2013-05-13;6079;402;43;16196;674.8333333333334;2;9797;4898.5;1;6217;6217.0;1273;46;17
2013-05-14;6404;184;33;22037;565.0512820512821;0;0;0;5;22649;4529.8;354;56;6
2013-05-15;7554;209;48;31755;447.2535211267606;4;35112;8778.0;4;46756;11689.0;438;48;3
2013-05-16;7869;137;82;15194;506.46666666666664;1;7061;7061.0;4;56382;14095.5;284;7;3
2013-05-17;5833;39;5;3264;181.33333333333334;3;36442;12147.333333333334;3;38258;12752.666666666666;4;0;1
2013-05-18;7664;326;19;7877;281.32142857142856;4;49874;12468.5;3;19421;6473.666666666667;355;5;7
2013-05-19;7257;212;14;9672;189.64705882352942;6;57417;9569.5;1;5111;5111.0;626;8;9
2013-05-20;7044;404;44;13626;340.65;6;42522;7087.0;5;58157;11631.4;332;12;11
2013-05-21;7308;349;47;21273;409.09615384615387;2;30482;15241.0;5;62147;12429.4;814;23;5
2013-05-22;6592;335;28;20408;408.16;4;25366;6341.5;6;52126;8687.666666666666;394;34;3
2013-05-23;7385;152;45;13300;633.3333333333334;2;30842;15421.0;3;52028;17342.666666666668;349;54;3
2013-05-25;6317;449;23;17545;461.7105263157895;2;23751;11875.5;2;10865;5432.5;350;39;8
2013-05-26;7485;235;65;4497;408.8181818181818;4;42282;10570.5;3;17458;5819.333333333333;24;1;7
2013-05-27;6950;518;58;0;0;1;11421;11421.0;1;18773;18773.0;0;0;0
2013-05-28;7103;479;276;0;0;2;10045;5022.5;1;21536;21536.0;0;0;0
2013-05-29;4354;390;35;1130;1130.0;1;5005;5005.0;1;5649;5649.0;29;21;1
2013-05-30;5814;33;0;1582;1582.0;4;37504;9376.0;2;13278;6639.0;3;0;1
2013-05-31;2730;61;1;0;0;1;6416;6416.0;1;16211;16211.0;0;0;0
