date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;5670;583;108;26607;1156.8260869565217;3;36944;12314.666666666666;3;40579;13526.333333333334;748;36;3
2013-03-28;7359;204;353;32520;1161.4285714285713;3;44377;14792.333333333334;1;9151;9151.0;710;33;4
2013-03-29;7535;470;54;16912;497.4117647058824;1;13554;13554.0;1;13554;13554.0;866;27;5
2013-03-30;7342;433;77;11702;508.7826086956522;5;77936;15587.2;3;19776;6592.0;498;8;2
2013-03-31;6857;421;124;10410;260.25;7;66480;9497.142857142857;6;74123;12353.833333333334;1510;15;4
2013-04-01;7520;424;182;31506;851.5135135135135;4;44856;11214.0;2;20481;10240.5;549;32;3
2013-04-02;7393;235;242;21781;463.4255319148936;5;61111;12222.2;4;53403;13350.75;1342;29;3
2013-04-03;7018;494;259;36876;1271.5862068965516;6;56605;9434.166666666666;5;50879;10175.8;1025;52;4
2013-04-04;7015;430;175;28238;441.21875;8;89478;11184.75;6;78133;13022.166666666666;1929;27;4
2013-04-05;6551;448;305;42876;1158.8108108108108;3;56489;18829.666666666668;4;45791;11447.75;915;48;3
2013-04-06;5539;919;161;41667;502.0120481927711;6;72809;12134.833333333334;2;28015;14007.5;579;13;1
2013-04-07;6918;700;151;50114;1113.6444444444444;2;42174;21087.0;3;44382;14794.0;100;12;1
2013-04-08;5044;747;253;41467;628.2878787878788;3;47948;15982.666666666666;4;72857;18214.25;913;41;2
2013-04-09;8163;105;0;13096;409.25;0;0;0;2;14357;7178.5;225;9;3
2013-04-10;8014;120;102;18879;429.0681818181818;1;34868;34868.0;4;55662;13915.5;470;25;3
2013-04-11;7873;152;88;28824;1029.4285714285713;3;52523;17507.666666666668;3;67142;22380.666666666668;637;30;4
2013-04-12;7641;452;95;21340;646.6666666666666;4;81629;20407.25;4;64356;16089.0;824;52;3
2013-04-13;8197;91;12;19509;406.4375;2;48441;24220.5;3;50249;16749.666666666668;271;11;2
2013-04-14;7407;282;114;7760;184.76190476190476;2;28343;14171.5;3;33786;11262.0;1405;14;4
2013-04-15;7293;150;180;14209;747.8421052631579;2;40107;20053.5;2;36049;18024.5;399;29;3
2013-04-16;7181;268;115;18096;377.0;5;76153;15230.6;5;82977;16595.4;1397;60;3
2013-04-17;7491;362;127;25096;545.5652173913044;5;74872;14974.4;5;27390;5478.0;863;78;4
2013-04-18;7669;257;99;22825;634.0277777777778;7;64819;9259.857142857143;5;52730;10546.0;878;84;4
2013-04-19;7230;460;97;28957;877.4848484848485;5;71965;14393.0;5;62560;12512.0;715;56;3
2013-04-20;7615;346;57;12208;872.0;4;54968;13742.0;3;37997;12665.666666666666;534;19;2
2013-04-21;6566;690;56;18565;598.8709677419355;5;79874;15974.8;3;55303;18434.333333333332;978;8;3
2013-04-22;7775;256;10;12926;615.5238095238095;2;35437;17718.5;2;35644;17822.0;545;36;4
2013-04-23;7592;138;13;0;0;4;55944;13986.0;5;59929;11985.8;1482;21;3
2013-04-24;7919;156;98;0;0;7;88098;12585.42857142857;2;41521;20760.5;536;25;3
2013-04-25;8036;141;54;0;0;2;62794;31397.0;3;60773;20257.666666666668;375;16;3
2013-04-26;8045;99;121;0;0;6;83831;13971.833333333334;3;24648;8216.0;246;11;2
2013-04-27;8127;27;102;0;0;1;9446;9446.0;1;15483;15483.0;266;11;2
2013-04-28;7933;55;141;4199;221.0;2;27779;13889.5;0;0;0;279;7;2
2013-04-29;7462;502;65;6165;513.75;2;28416;14208.0;2;34368;17184.0;873;61;4
2013-04-30;7554;359;143;6985;367.63157894736844;2;36457;18228.5;1;4341;4341.0;257;14;3
2013-05-01;7253;419;394;22269;1172.0526315789473;4;56204;14051.0;6;28159;4693.166666666667;887;60;4
2013-05-02;7908;192;33;14259;491.6896551724138;3;65971;21990.333333333332;3;60516;20172.0;437;39;4
2013-05-03;7820;169;72;13567;753.7222222222222;2;33382;16691.0;2;41309;20654.5;663;15;3
2013-05-04;8328;0;0;555;277.5;3;95694;31898.0;4;53605;13401.25;50;8;1
2013-05-05;7636;228;17;8696;212.09756097560975;0;0;0;1;9047;9047.0;1385;11;5
2013-05-06;7943;162;65;10818;721.2;3;85579;28526.333333333332;2;47949;23974.5;561;16;3
2013-05-07;7958;173;20;353;117.66666666666667;1;18340;18340.0;3;50724;16908.0;634;17;3
2013-05-08;5773;258;38;1634;204.25;0;0;0;2;11095;5547.5;352;12;3
2013-05-09;1756;0;0;0;0;1;12268;12268.0;1;12473;12473.0;32;5;1
2013-05-10;8338;0;0;6785;357.10526315789474;0;0;0;5;104522;20904.4;49;6;1
2013-05-11;8338;0;0;5800;483.3333333333333;0;0;0;1;3964;3964.0;46;6;1
2013-05-12;7340;384;35;14764;242.0327868852459;3;94257;31419.0;4;78751;19687.75;1088;18;4
2013-05-13;7273;473;90;23025;590.3846153846154;3;56576;18858.666666666668;5;63745;12749.0;786;41;4
2013-05-14;7966;116;129;12582;547.0434782608696;1;5643;5643.0;3;44731;14910.333333333334;270;17;3
2013-05-15;1377;0;0;1243;414.3333333333333;0;0;0;0;0;0;37;3;1
