date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;5018;3;0;8015;1335.8333333333333;0;0;0;0;0;0;42;14;1
2013-03-28;6873;388;132;30931;719.3255813953489;4;49105;12276.25;3;44806;14935.333333333334;1023;47;5
2013-03-29;5735;500;20;13987;999.0714285714286;0;0;0;0;0;0;645;30;4
2013-03-31;1885;446;14;23067;1153.35;3;48623;16207.666666666666;2;22362;11181.0;530;7;3
2013-04-01;7910;98;17;34601;652.8490566037735;3;49336;16445.333333333332;1;9693;9693.0;411;23;4
2013-04-02;7079;313;102;41382;1293.1875;4;37273;9318.25;4;43887;10971.75;1003;17;6
2013-04-03;7271;191;74;31151;724.4418604651163;3;62981;20993.666666666668;3;58161;19387.0;978;24;10
2013-04-04;5661;723;184;14706;544.6666666666666;2;22886;11443.0;2;23134;11567.0;698;37;5
2013-04-05;7166;548;92;24053;522.8913043478261;1;13334;13334.0;1;9340;9340.0;566;15;6
2013-04-06;5546;598;303;33075;1033.59375;3;43099;14366.333333333334;5;40683;8136.6;910;9;9
2013-04-07;5691;607;152;21851;1150.0526315789473;0;0;0;0;0;0;445;10;4
2013-04-08;6115;25;4;6928;407.52941176470586;0;0;0;0;0;0;32;2;1
2013-04-09;7007;554;255;28944;657.8181818181819;2;37422;18711.0;3;44952;14984.0;823;32;4
2013-04-10;4270;193;4;15828;1055.2;0;0;0;0;0;0;603;13;4
2013-04-11;9997;243;36;17736;1108.5;0;0;0;1;10932;10932.0;446;21;4
2013-04-12;8037;105;41;16307;429.13157894736844;0;0;0;0;0;0;586;15;4
2013-04-13;7277;293;43;16825;600.8928571428571;0;0;0;3;30240;10080.0;765;16;4
2013-04-14;1343;98;0;6403;1280.6;0;0;0;1;10550;10550.0;445;4;5
2013-04-15;20747;965;3;3689;245.93333333333334;0;0;0;3;34972;11657.333333333334;591;42;4
2013-04-16;17722;124;3;9553;382.12;2;22043;11021.5;0;0;0;421;23;6
2013-04-18;10004;1125;48;20080;647.741935483871;0;0;0;0;0;0;670;37;4
2013-04-19;5415;469;45;19473;1024.8947368421052;1;15843;15843.0;1;15867;15867.0;701;29;4
2013-04-20;7970;96;56;19243;740.1153846153846;0;0;0;0;0;0;399;13;4
2013-04-21;5379;47;0;5677;516.0909090909091;0;0;0;0;0;0;664;6;6
2013-04-22;8924;74;14;6856;236.41379310344828;0;0;0;1;4188;4188.0;228;25;2
2013-04-23;7908;56;56;14710;490.3333333333333;0;0;0;0;0;0;810;47;5
2013-04-24;7887;144;3;15754;328.2083333333333;0;0;0;0;0;0;664;21;4
2013-04-25;720;66;18;2089;417.8;0;0;0;0;0;0;366;15;2
2013-04-27;5132;12;0;0;0;0;0;0;1;3910;3910.0;20;8;1
2013-04-28;7996;86;9;26327;453.91379310344826;0;0;0;1;19494;19494.0;820;10;6
2013-04-29;7257;393;16;32516;580.6428571428571;1;4421;4421.0;3;16409;5469.666666666667;1038;54;7
2013-04-30;5149;214;7;12394;590.1904761904761;0;0;0;2;21540;10770.0;756;13;5
2013-05-06;238;35;0;757;252.33333333333334;0;0;0;0;0;0;76;19;1
2013-05-07;590;64;2;6131;1021.8333333333334;0;0;0;0;0;0;99;20;1
2013-05-08;7055;107;24;13087;569.0;1;15114;15114.0;1;16989;16989.0;587;70;4
2013-05-09;5728;131;13;1684;421.0;0;0;0;0;0;0;311;31;3
2013-05-10;2225;66;3;8537;609.7857142857143;1;4948;4948.0;1;4647;4647.0;254;20;4
2013-05-11;7782;187;27;13917;376.13513513513516;0;0;0;0;0;0;795;26;5
2013-05-12;6686;130;8;14671;333.4318181818182;1;4276;4276.0;1;4443;4443.0;753;16;5
2013-05-13;7593;75;9;9259;342.9259259259259;3;53344;17781.333333333332;2;43670;21835.0;241;15;3
2013-05-14;7741;205;37;23823;700.6764705882352;1;14395;14395.0;3;26582;8860.666666666666;529;30;5
2013-05-15;6296;316;66;21356;508.4761904761905;0;0;0;0;0;0;1107;40;8
2013-05-19;4555;157;3;6208;295.6190476190476;1;8180;8180.0;0;0;0;162;8;2
2013-05-20;5283;51;5;3539;294.9166666666667;0;0;0;0;0;0;236;29;2
2013-05-21;7395;150;7;0;0;0;0;0;0;0;0;6;8;1
2013-05-25;57;2;0;0;0;0;0;0;0;0;0;0;0;0
2013-05-26;8638;322;44;0;0;0;0;0;0;0;0;0;0;0
2013-05-27;5887;216;5;0;0;3;14915;4971.666666666667;1;5689;5689.0;0;0;0
2013-05-28;7585;402;34;0;0;0;0;0;1;4546;4546.0;0;0;0
2013-05-29;2844;118;16;0;0;0;0;0;0;0;0;0;0;0
