date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;6241;116;164;14129;1086.8461538461538;5;58403;11680.6;3;46901;15633.666666666666;569;38;3
2013-03-28;7553;324;202;23707;948.28;7;70834;10119.142857142857;6;90290;15048.333333333334;635;0;3
2013-03-29;7729;264;171;28728;668.0930232558139;7;82434;11776.285714285714;5;62627;12525.4;631;0;3
2013-03-30;7665;426;78;20323;752.7037037037037;3;18898;6299.333333333333;2;25905;12952.5;573;0;2
2013-03-31;7346;295;101;6947;385.94444444444446;5;86511;17302.2;3;60506;20168.666666666668;362;1;2
2013-04-01;8159;54;49;1774;253.42857142857142;4;69564;17391.0;3;60269;20089.666666666668;88;15;2
2013-04-02;7547;346;144;9487;474.35;3;22434;7478.0;4;27474;6868.5;387;33;3
2013-04-03;7570;326;211;25730;779.6969696969697;6;60368;10061.333333333334;7;68163;9737.57142857143;593;47;3
2013-04-04;7534;240;213;14476;466.96774193548384;1;6756;6756.0;2;33026;16513.0;407;18;2
2013-04-05;7511;292;211;31119;841.0540540540541;6;51855;8642.5;7;52896;7556.571428571428;554;23;3
2013-04-06;7616;235;160;30313;977.8387096774194;5;74996;14999.2;3;27700;9233.333333333334;599;18;2
2013-04-07;5777;243;71;14418;848.1176470588235;1;7218;7218.0;1;9044;9044.0;224;9;2
2013-04-08;7288;401;218;0;0;5;49278;9855.6;6;61267;10211.166666666666;755;38;4
2013-04-09;7584;253;144;0;0;2;24820;12410.0;3;59057;19685.666666666668;457;9;2
2013-04-10;7744;153;261;0;0;5;60475;12095.0;6;63692;10615.333333333334;685;31;4
2013-04-11;7413;444;132;0;0;4;51074;12768.5;5;60548;12109.6;612;34;3
2013-04-12;7776;150;97;0;0;5;55196;11039.2;3;33149;11049.666666666666;474;43;2
2013-04-13;7308;459;229;0;0;5;59737;11947.4;3;23549;7849.666666666667;814;12;3
2013-04-14;7073;601;224;0;0;4;29206;7301.5;3;31231;10410.333333333334;546;19;3
2013-04-15;7811;195;78;0;0;3;16501;5500.333333333333;5;57086;11417.2;438;27;2
2013-04-16;7500;252;134;5023;1674.3333333333333;3;21279;7093.0;6;70057;11676.166666666666;401;26;3
2013-04-17;7833;261;79;14696;979.7333333333333;6;81401;13566.833333333334;7;82857;11836.714285714286;444;40;2
2013-04-18;7754;224;217;21724;1206.888888888889;6;73733;12288.833333333334;5;71634;14326.8;552;57;3
2013-04-19;6781;391;201;15380;375.1219512195122;4;56883;14220.75;2;37470;18735.0;745;58;3
2013-04-20;7840;204;97;14487;603.625;2;27680;13840.0;7;64302;9186.0;435;21;2
2013-04-21;7598;281;114;19249;1203.0625;2;36804;18402.0;2;33573;16786.5;581;55;3
2013-04-22;7900;216;72;0;0;4;47186;11796.5;8;68816;8602.0;422;52;2
2013-04-23;7766;203;111;0;0;1;5167;5167.0;2;33385;16692.5;332;21;3
2013-04-24;8107;128;8;0;0;4;72967;18241.75;3;52238;17412.666666666668;295;14;1
2013-04-25;4944;233;54;4083;816.6;1;8845;8845.0;2;32916;16458.0;479;8;1
2013-04-28;7367;181;24;16984;707.6666666666666;3;42929;14309.666666666666;3;33832;11277.333333333334;697;13;8
2013-04-29;391;334;27;6575;939.2857142857143;0;0;0;1;6128;6128.0;434;4;4
2013-05-03;1303;20;0;0;0;1;5954;5954.0;0;0;0;63;4;1
2013-05-04;7242;2;0;7688;307.52;1;7119;7119.0;0;0;0;22;4;1
