date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;6030;328;6;20307;882.9130434782609;3;49993;16664.333333333332;5;74798;14959.6;369;38;3
2013-03-28;3818;198;0;12905;645.25;1;14868;14868.0;1;16300;16300.0;279;8;1
2013-03-29;7813;357;3;29380;816.1111111111111;5;75363;15072.6;3;61028;20342.666666666668;477;44;3
2013-03-30;6922;256;8;34723;771.6222222222223;3;27131;9043.666666666666;1;9019;9019.0;618;11;6
2013-03-31;7926;4;0;43221;919.5957446808511;2;13582;6791.0;2;11631;5815.5;9;3;1
2013-04-01;6972;462;8;30115;836.5277777777778;0;0;0;0;0;0;888;55;6
2013-04-02;4676;0;0;10186;783.5384615384615;0;0;0;0;0;0;41;4;1
2013-04-03;6833;315;5;30299;1044.7931034482758;4;68233;17058.25;3;41258;13752.666666666666;514;61;4
2013-04-04;1804;140;0;11859;847.0714285714286;0;0;0;0;0;0;211;4;4
2013-04-05;6339;148;31;24541;663.2702702702703;3;81193;27064.333333333332;3;83265;27755.0;428;17;3
2013-04-06;6898;71;72;11500;425.9259259259259;3;86441;28813.666666666668;0;0;0;421;5;3
2013-04-07;5035;85;106;11113;555.65;1;24087;24087.0;1;24058;24058.0;385;6;1
2013-04-08;7074;314;30;32967;824.175;2;13145;6572.5;2;18111;9055.5;473;57;4
2013-04-09;7759;302;7;18499;528.5428571428571;3;72105;24035.0;3;74797;24932.333333333332;375;34;4
2013-04-10;7893;264;1;26940;962.1428571428571;1;3637;3637.0;1;35457;35457.0;347;59;3
2013-04-11;2289;0;0;3548;443.5;0;0;0;0;0;0;20;0;1
2013-04-12;1595;78;0;13735;981.0714285714286;0;0;0;0;0;0;405;60;2
2013-04-13;6327;91;2;16029;517.0645161290323;1;33391;33391.0;0;0;0;912;12;2
2013-04-14;8166;86;0;13675;621.5909090909091;1;6029;6029.0;2;9512;4756.0;130;14;2
2013-04-15;7716;349;0;20205;841.875;4;23216;5804.0;4;23778;5944.5;467;71;4
2013-04-16;7750;424;6;13583;399.5;0;0;0;0;0;0;509;66;5
2013-04-17;4079;251;0;16814;646.6923076923077;2;8759;4379.5;2;7526;3763.0;459;78;4
2013-04-18;1433;176;0;9620;1068.888888888889;0;0;0;0;0;0;236;52;3
2013-04-19;2338;96;0;12383;1125.7272727272727;0;0;0;0;0;0;123;52;2
2013-04-20;286;42;33;10244;1024.4;1;14735;14735.0;0;0;0;139;1;0
2013-04-21;6445;29;15;4376;291.73333333333335;0;0;0;0;0;0;139;3;0
2013-04-22;7388;243;44;20430;704.4827586206897;1;19307;19307.0;2;21155;10577.5;378;106;3
2013-04-23;7216;292;6;26328;822.75;0;0;0;0;0;0;780;23;4
2013-04-25;1881;143;0;11757;979.75;0;0;0;0;0;0;160;36;3
2013-04-26;113;0;0;0;0;0;0;0;0;0;0;6;5;1
2013-04-28;1003;39;7;9974;767.2307692307693;1;5795;5795.0;1;5164;5164.0;220;21;2
2013-04-29;7639;268;80;39676;944.6666666666666;2;61216;30608.0;2;59366;29683.0;603;83;4
2013-04-30;6061;535;0;22347;1241.5;0;0;0;0;0;0;580;101;4
2013-05-05;1734;55;0;18552;2650.285714285714;2;19295;9647.5;1;12211;12211.0;92;58;2
2013-05-06;6527;349;35;24248;808.2666666666667;1;35647;35647.0;0;0;0;469;79;3
2013-05-07;1714;65;10;6745;481.7857142857143;1;10270;10270.0;1;3754;3754.0;148;36;2
2013-05-08;6997;125;10;10681;410.8076923076923;3;53081;17693.666666666668;2;50744;25372.0;181;17;3
2013-05-09;603;0;0;2924;584.8;0;0;0;0;0;0;2;0;1
2013-05-10;1817;126;0;13251;1656.375;0;0;0;0;0;0;133;45;2
2013-05-13;3867;289;51;10003;625.1875;3;49783;16594.333333333332;5;36600;7320.0;460;34;4
2013-05-14;7958;250;21;11626;400.8965517241379;0;0;0;1;6848;6848.0;304;59;3
2013-05-15;7923;215;46;22400;640.0;1;5272;5272.0;0;0;0;350;78;3
2013-05-16;4097;0;0;9338;933.8;0;0;0;0;0;0;27;3;1
2013-05-25;450;58;8;2666;533.2;0;0;0;0;0;0;49;12;2
2013-05-27;953;31;4;2640;220.0;1;5021;5021.0;0;0;0;107;9;2
2013-05-28;7491;138;26;11944;442.3703703703704;1;4122;4122.0;1;15951;15951.0;204;17;3
2013-05-29;2094;118;0;14997;749.85;0;0;0;0;0;0;387;70;4
2013-05-30;624;0;0;1319;164.875;1;5159;5159.0;0;0;0;11;2;1
2013-05-31;44;2;0;0;0;0;0;0;0;0;0;5;1;1
