date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;6029;341;14;19424;524.972972972973;5;46740;9348.0;5;46805;9361.0;1018;73;2
2013-03-28;7951;257;0;20996;617.5294117647059;4;51592;12898.0;4;60782;15195.5;968;43;2
2013-03-29;7891;251;1;17717;432.1219512195122;8;57992;7249.0;7;54137;7733.857142857143;915;73;2
2013-03-30;8049;177;0;16963;807.7619047619048;5;58707;11741.4;4;26923;6730.75;336;36;3
2013-03-31;7567;246;0;5748;338.11764705882354;6;71952;11992.0;3;63196;21065.333333333332;386;39;3
2013-04-01;7889;279;2;16152;461.48571428571427;7;64302;9186.0;5;52806;10561.2;490;90;3
2013-04-02;7985;255;3;26830;638.8095238095239;6;61428;10238.0;6;59872;9978.666666666666;509;61;3
2013-04-03;7897;276;4;22818;616.7027027027027;8;66533;8316.625;6;30500;5083.333333333333;529;110;3
2013-04-04;7727;403;5;23932;747.875;5;55080;11016.0;4;54596;13649.0;512;41;3
2013-04-05;8000;203;0;21053;412.80392156862746;8;71120;8890.0;6;62324;10387.333333333334;454;73;3
2013-04-06;8005;245;3;11302;245.69565217391303;6;67672;11278.666666666666;4;58080;14520.0;417;52;3
2013-04-07;7878;260;6;9054;431.14285714285717;7;66392;9484.57142857143;5;60789;12157.8;404;36;3
2013-04-08;7651;419;0;15943;797.15;6;59444;9907.333333333334;5;51381;10276.2;632;112;4
2013-04-09;7768;257;46;18958;440.8837209302326;3;47955;15985.0;2;41823;20911.5;485;83;4
2013-04-10;7809;288;14;19693;447.5681818181818;9;75121;8346.777777777777;5;63180;12636.0;512;87;4
2013-04-11;7785;271;55;23409;441.6792452830189;3;40531;13510.333333333334;4;44838;11209.5;477;75;3
2013-04-12;7755;308;24;12307;879.0714285714286;6;63619;10603.166666666666;2;15501;7750.5;467;98;3
2013-04-13;7889;301;0;6546;176.9189189189189;4;31931;7982.75;2;8362;4181.0;449;56;3
2013-04-14;8067;179;0;7879;238.75757575757575;4;78698;19674.5;2;51917;25958.5;304;59;3
2013-04-15;7916;256;0;18053;440.3170731707317;6;78352;13058.666666666666;3;57839;19279.666666666668;555;136;3
2013-04-16;7855;211;48;25073;557.1777777777778;3;45380;15126.666666666666;3;41108;13702.666666666666;467;83;3
2013-04-17;7521;404;135;23051;853.7407407407408;2;8238;4119.0;2;8033;4016.5;711;117;3
2013-04-18;7772;232;115;15114;719.7142857142857;5;54906;10981.2;3;44479;14826.333333333334;435;110;3
2013-04-19;7671;305;82;18260;730.4;3;17318;5772.666666666667;2;12284;6142.0;505;100;3
2013-04-20;7629;232;96;13170;274.375;3;41535;13845.0;2;49783;24891.5;485;62;3
2013-04-21;7971;141;93;7484;299.36;6;65585;10930.833333333334;3;42427;14142.333333333334;366;49;3
2013-04-22;7761;230;148;17132;590.7586206896551;7;66901;9557.285714285714;6;59358;9893.0;508;95;3
2013-04-23;7802;281;85;21017;437.8541666666667;5;60209;12041.8;3;44659;14886.333333333334;515;101;3
2013-04-24;7781;230;0;13710;291.70212765957444;6;72942;12157.0;2;35729;17864.5;368;83;2
2013-04-25;7813;227;46;17184;660.9230769230769;6;61694;10282.333333333334;4;51025;12756.25;464;83;4
2013-04-26;7845;185;125;27709;629.75;5;60095;12019.0;3;48525;16175.0;523;106;3
2013-04-27;7739;278;62;13467;354.39473684210526;2;14090;7045.0;2;43719;21859.5;559;71;3
2013-04-28;7889;142;111;8717;363.2083333333333;2;12718;6359.0;2;31452;15726.0;427;50;3
2013-04-29;7738;333;32;19890;568.2857142857143;3;26630;8876.666666666666;3;21875;7291.666666666667;584;94;3
2013-04-30;7900;180;133;11396;518.0;3;34954;11651.333333333334;4;35421;8855.25;402;62;3
2013-05-01;7639;377;109;15863;933.1176470588235;6;28900;4816.666666666667;5;24118;4823.6;535;95;3
2013-05-02;7859;197;97;19916;553.2222222222222;6;82620;13770.0;6;79531;13255.166666666666;463;59;3
2013-05-03;7712;271;117;18355;437.0238095238095;5;22629;4525.8;3;11890;3963.3333333333335;520;103;3
2013-05-04;7345;268;92;12446;345.72222222222223;3;30209;10069.666666666666;3;24825;8275.0;461;48;3
2013-05-05;7832;194;90;3383;169.15;3;23619;7873.0;2;16486;8243.0;302;35;3
2013-05-06;7589;281;95;14996;394.63157894736844;3;13046;4348.666666666667;4;17115;4278.75;474;78;4
2013-05-07;7663;171;209;21281;452.78723404255317;5;71429;14285.8;3;24223;8074.333333333333;413;79;3
2013-05-08;7938;201;29;23844;851.5714285714286;4;22317;5579.25;3;14374;4791.333333333333;341;92;3
2013-05-09;7649;294;215;16326;379.6744186046512;4;29261;7315.25;4;25310;6327.5;521;90;3
