date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;39;0;0;0;0;0;0;0;0;0;0;16;6;1
2013-04-01;1906;195;11;3144;241.84615384615384;1;9401;9401.0;1;3817;3817.0;279;22;1
2013-04-02;7436;583;12;25965;577.0;3;47984;15994.666666666666;3;46941;15647.0;565;26;2
2013-04-03;7568;406;16;22110;789.6428571428571;1;24937;24937.0;1;30870;30870.0;472;32;3
2013-04-04;7254;568;4;21893;810.8518518518518;2;38082;19041.0;4;51075;12768.75;553;31;3
2013-04-05;6685;638;84;17889;559.03125;3;41251;13750.333333333334;3;47416;15805.333333333334;959;27;4
2013-04-06;7694;349;20;24523;480.84313725490193;7;68451;9778.714285714286;3;32254;10751.333333333334;747;13;2
2013-04-07;7173;653;68;27999;559.98;7;73822;10546.0;3;28497;9499.0;1198;19;2
2013-04-08;7204;321;97;16923;676.92;6;55352;9225.333333333334;1;6495;6495.0;522;27;3
2013-04-09;7589;276;103;30601;1390.9545454545455;6;62349;10391.5;7;72898;10414.0;400;23;3
2013-04-10;7511;387;176;16614;664.56;3;59391;19797.0;3;59345;19781.666666666668;674;50;3
2013-04-11;7135;562;147;17731;591.0333333333333;3;51935;17311.666666666668;6;62180;10363.333333333334;988;19;5
2013-04-12;7613;385;46;18075;376.5625;2;8619;4309.5;3;22790;7596.666666666667;548;44;3
2013-04-13;3781;352;30;15707;682.9130434782609;3;31474;10491.333333333334;3;29332;9777.333333333334;446;14;2
2013-04-14;7827;235;90;16933;457.64864864864865;3;54284;18094.666666666668;2;18715;9357.5;330;23;2
2013-04-15;7494;349;168;26273;525.46;2;13344;6672.0;4;19189;4797.25;634;86;3
2013-04-16;7482;565;95;46706;1262.3243243243244;3;47812;15937.333333333334;2;42441;21220.5;542;50;2
2013-04-17;7556;347;167;20840;631.5151515151515;6;63605;10600.833333333334;6;62797;10466.166666666666;539;51;3
2013-04-18;7189;497;148;22807;691.1212121212121;1;27602;27602.0;3;39963;13321.0;524;58;3
2013-04-19;6450;618;277;29947;748.675;3;18898;6299.333333333333;3;12800;4266.666666666667;1135;74;8
2013-04-20;3139;417;237;31949;998.40625;2;18010;9005.0;4;37738;9434.5;173;1;4
2013-04-21;6583;303;17;36871;784.4893617021277;5;76813;15362.6;2;16529;8264.5;802;1;0
2013-04-22;5326;149;79;8878;355.12;4;17380;4345.0;2;12347;6173.5;345;39;2
2013-04-23;7691;223;40;38892;670.551724137931;6;56980;9496.666666666666;5;53299;10659.8;436;75;3
2013-04-24;6285;285;83;18374;471.12820512820514;2;12657;6328.5;1;12476;12476.0;384;14;2
2013-04-25;6628;723;219;26990;674.75;8;73410;9176.25;6;59889;9981.5;935;51;3
2013-04-26;7374;433;117;10624;817.2307692307693;4;60021;15005.25;3;59121;19707.0;570;48;3
2013-04-27;6736;465;203;0;0;5;54677;10935.4;3;42913;14304.333333333334;1267;28;3
2013-04-28;4945;399;137;5154;206.16;4;29949;7487.25;3;14183;4727.666666666667;716;16;2
