date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;6126;200;62;25163;811.7096774193549;2;21040;10520.0;3;56626;18875.333333333332;473;29;3
2013-03-28;8154;72;42;9879;519.9473684210526;5;69418;13883.6;3;42405;14135.0;229;18;2
2013-03-29;7776;298;72;25010;694.7222222222222;7;70940;10134.285714285714;4;24324;6081.0;492;42;3
2013-03-30;7938;148;2;15319;510.6333333333333;5;60136;12027.2;3;47515;15838.333333333334;248;5;2
2013-03-31;7214;448;71;10404;650.25;4;61959;15489.75;4;53352;13338.0;596;10;3
2013-04-01;7972;247;22;22769;1138.45;2;10911;5455.5;3;15383;5127.666666666667;433;32;3
2013-04-02;7888;247;29;31708;1509.904761904762;2;28537;14268.5;4;22799;5699.75;428;8;3
2013-04-03;7657;361;101;25339;1490.5294117647059;6;72928;12154.666666666666;5;51952;10390.4;725;0;4
2013-04-04;8038;170;0;6525;466.07142857142856;2;41549;20774.5;2;38460;19230.0;283;0;3
2013-04-05;7745;213;0;21842;808.9629629629629;1;28200;28200.0;2;17865;8932.5;317;0;3
2013-04-06;6950;325;11;29880;905.4545454545455;2;18173;9086.5;4;19396;4849.0;457;0;1
2013-04-07;649;0;0;282;282.0;0;0;0;0;0;0;19;0;1
2013-04-08;6936;327;21;19252;837.0434782608696;6;58559;9759.833333333334;5;54038;10807.6;333;45;3
2013-04-09;8047;165;45;16435;966.7647058823529;2;16704;8352.0;1;3779;3779.0;225;8;3
2013-04-10;7682;401;95;25626;711.8333333333334;4;74625;18656.25;4;66790;16697.5;647;44;4
2013-04-11;7381;571;103;0;0;6;67379;11229.833333333334;3;14237;4745.666666666667;624;53;4
2013-04-12;7164;390;53;0;0;6;84299;14049.833333333334;6;87676;14612.666666666666;417;45;3
2013-04-13;8175;93;0;0;0;1;28433;28433.0;1;24083;24083.0;182;10;2
2013-04-14;8103;97;14;0;0;7;72997;10428.142857142857;4;62848;15712.0;191;0;2
2013-04-15;7722;277;86;0;0;6;53815;8969.166666666666;3;35123;11707.666666666666;450;49;4
2013-04-16;7587;339;24;28516;1096.7692307692307;4;71604;17901.0;4;64164;16041.0;432;44;3
2013-04-17;7555;480;76;30647;696.5227272727273;5;82735;16547.0;6;60861;10143.5;770;55;4
2013-04-18;7466;456;148;6070;758.75;4;28184;7046.0;5;32434;6486.8;956;0;4
2013-04-19;8180;109;2;0;0;1;17826;17826.0;1;17850;17850.0;281;0;2
2013-04-20;7798;252;8;3338;370.8888888888889;6;64172;10695.333333333334;1;7780;7780.0;491;0;2
2013-04-21;7853;267;0;16638;573.7241379310345;6;48865;8144.166666666667;4;45844;11461.0;404;0;1
