date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;5855;192;28;12867;714.8333333333334;4;60491;15122.75;4;61770;15442.5;393;19;4
2013-03-28;7522;445;61;27333;683.325;4;54241;13560.25;3;22853;7617.666666666667;533;0;4
2013-03-29;6918;839;77;34894;1125.6129032258063;5;60166;12033.2;2;8147;4073.5;934;0;6
2013-03-30;6951;339;35;18473;473.6666666666667;1;22468;22468.0;2;28424;14212.0;446;0;2
2013-03-31;5300;31;31;1646;411.5;0;0;0;0;0;0;168;0;0
2013-04-01;2353;301;38;20438;1202.235294117647;0;0;0;0;0;0;325;36;3
2013-04-02;5401;328;8;35373;862.7560975609756;5;34632;6926.4;4;45312;11328.0;327;40;2
2013-04-03;7365;510;40;28457;569.14;4;80802;20200.5;3;15473;5157.666666666667;507;47;4
2013-04-04;5584;530;136;24833;1182.5238095238096;6;30920;5153.333333333333;4;19002;4750.5;734;40;5
2013-04-05;4399;402;90;22687;945.2916666666666;3;15142;5047.333333333333;3;19044;6348.0;665;32;4
2013-04-06;6406;632;33;21148;1321.75;7;85312;12187.42857142857;3;17683;5894.333333333333;531;12;4
2013-04-07;6819;729;85;33293;876.1315789473684;5;80416;16083.2;1;5314;5314.0;1058;7;5
2013-04-08;7649;371;48;30643;612.86;2;27481;13740.5;1;8049;8049.0;498;33;4
2013-04-09;7554;413;66;32921;731.5777777777778;4;66832;16708.0;1;15200;15200.0;472;35;2
2013-04-10;7226;621;85;37092;862.6046511627907;5;81442;16288.4;4;50567;12641.75;523;32;4
2013-04-11;7415;553;27;38233;980.3333333333334;3;32587;10862.333333333334;2;38506;19253.0;507;20;3
2013-04-12;7315;650;78;28384;746.9473684210526;4;25780;6445.0;4;21366;5341.5;642;49;4
2013-04-13;7291;496;44;41745;1490.892857142857;4;65496;16374.0;1;12939;12939.0;265;12;2
2013-04-14;7339;316;29;24266;655.8378378378378;4;65052;16263.0;4;65591;16397.75;359;9;3
2013-04-15;2568;236;45;16946;651.7692307692307;1;14840;14840.0;2;7746;3873.0;364;46;4
2013-04-16;7394;228;19;25842;861.4;4;68508;17127.0;0;0;0;367;43;2
2013-04-17;7511;387;100;34168;813.5238095238095;2;43806;21903.0;4;20001;5000.25;489;47;4
2013-04-18;7223;623;168;28617;817.6285714285714;6;83150;13858.333333333334;3;26223;8741.0;687;69;4
2013-04-19;7335;533;52;33819;914.027027027027;5;75224;15044.8;2;9964;4982.0;582;44;4
2013-04-20;7064;398;79;33079;560.6610169491526;5;81275;16255.0;2;33263;16631.5;578;4;5
2013-04-21;7039;363;45;35261;801.3863636363636;4;82921;20730.25;4;47259;11814.75;611;7;5
2013-04-22;7286;286;46;19155;547.2857142857143;3;45957;15319.0;5;65286;13057.2;374;79;3
2013-04-23;7789;260;26;13717;381.02777777777777;6;62767;10461.166666666666;5;59896;11979.2;445;82;2
2013-04-24;7770;217;4;22151;791.1071428571429;4;73566;18391.5;2;16873;8436.5;659;69;3
2013-04-25;7613;418;62;18026;901.3;4;20128;5032.0;1;3874;3874.0;988;64;4
2013-04-26;6703;384;29;30759;854.4166666666666;3;47725;15908.333333333334;4;35384;8846.0;728;61;4
2013-04-27;7340;467;56;16463;685.9583333333334;0;0;0;3;58132;19377.333333333332;831;16;3
2013-04-28;6973;690;78;14752;567.3846153846154;3;52331;17443.666666666668;4;43007;10751.75;840;7;3
2013-04-29;7610;364;65;24710;617.75;3;67329;22443.0;3;45865;15288.333333333334;1068;62;4
2013-04-30;7737;310;47;26718;703.1052631578947;5;59125;11825.0;1;27820;27820.0;594;104;3
2013-05-01;7523;381;151;30443;761.075;6;88482;14747.0;5;19668;3933.6;1097;47;4
2013-05-02;7580;355;110;20408;551.5675675675676;5;70248;14049.6;4;34762;8690.5;808;48;3
2013-05-03;7157;486;77;28950;782.4324324324324;5;79686;15937.2;1;4397;4397.0;812;46;4
2013-05-04;7627;340;59;43635;1363.59375;1;32341;32341.0;3;59284;19761.333333333332;429;8;4
2013-05-05;7641;159;22;28832;800.8888888888889;0;0;0;2;23879;11939.5;678;5;4
2013-05-06;7715;306;126;16236;738.0;2;36134;18067.0;1;25105;25105.0;469;44;3
2013-05-07;7988;160;22;18946;350.85185185185185;6;68254;11375.666666666666;2;18688;9344.0;251;80;1
2013-05-08;7289;428;224;27384;595.304347826087;4;79080;19770.0;7;65628;9375.42857142857;728;100;4
2013-05-09;7252;520;109;14858;782.0;5;66333;13266.6;2;23605;11802.5;690;86;2
2013-05-10;7528;377;85;34456;689.12;4;77305;19326.25;5;57014;11402.8;673;73;4
2013-05-11;7664;362;24;24730;1075.2173913043478;3;65004;21668.0;2;24999;12499.5;324;29;2
2013-05-12;7086;590;89;30397;921.1212121212121;5;71116;14223.2;4;74375;18593.75;698;35;3
2013-05-13;4032;324;26;17734;422.23809523809524;1;10619;10619.0;2;18698;9349.0;355;41;3
2013-05-14;7758;350;34;9680;403.3333333333333;3;47805;15935.0;1;16581;16581.0;521;53;2
2013-05-15;7345;529;135;29703;761.6153846153846;4;66635;16658.75;3;30392;10130.666666666666;754;63;3
2013-05-16;7872;241;31;31749;675.5106382978723;2;39870;19935.0;4;26269;6567.25;259;31;2
2013-05-17;7385;494;54;43643;991.8863636363636;3;44986;14995.333333333334;8;68112;8514.0;711;40;4
2013-05-18;7519;338;99;42092;859.0204081632653;0;0;0;3;14492;4830.666666666667;608;32;7
2013-05-19;5426;279;17;2481;310.125;2;62137;31068.5;2;47043;23521.5;137;22;1
2013-05-20;7502;285;54;33807;804.9285714285714;2;51141;25570.5;3;27435;9145.0;402;40;3
2013-05-21;2524;262;26;4307;331.3076923076923;3;34216;11405.333333333334;2;29262;14631.0;275;64;1
2013-05-22;7545;336;123;26347;774.9117647058823;5;56992;11398.4;3;33319;11106.333333333334;734;0;3
2013-05-23;7028;437;69;32722;934.9142857142857;3;72181;24060.333333333332;3;51697;17232.333333333332;535;0;3
2013-05-24;6000;340;41;36341;956.3421052631579;2;32981;16490.5;6;68800;11466.666666666666;210;10;0
2013-05-25;7970;182;7;35502;1044.1764705882354;1;28129;28129.0;6;99352;16558.666666666668;0;8;0
2013-05-26;7079;474;47;38644;1016.9473684210526;2;51785;25892.5;4;49667;12416.75;0;13;0
2013-05-27;5672;557;14;22447;641.3428571428572;1;35904;35904.0;3;71941;23980.333333333332;0;86;0
2013-05-28;7916;181;13;18124;377.5833333333333;3;30964;10321.333333333334;3;30045;10015.0;191;92;1
2013-05-29;7313;531;10;25765;436.6949152542373;5;51331;10266.2;4;40749;10187.25;447;131;2
2013-05-30;2756;121;16;18966;998.2105263157895;1;10898;10898.0;0;0;0;333;15;2
2013-05-31;5601;152;36;16348;961.6470588235294;2;11551;5775.5;2;8771;4385.5;182;6;1
