date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;31;0;0;0;0;0;0;0;0;0;0;15;7;1
2013-04-01;1359;0;0;5354;486.72727272727275;2;15867;7933.5;0;0;0;32;20;1
2013-04-02;8262;12;0;7090;253.21428571428572;0;0;0;2;35279;17639.5;88;50;1
2013-04-03;7517;464;11;12266;766.625;6;51048;8508.0;5;50482;10096.4;599;48;4
2013-04-04;8174;55;0;6063;336.8333333333333;6;51821;8636.833333333334;3;56357;18785.666666666668;190;29;4
2013-04-05;7940;233;0;17503;448.79487179487177;3;43695;14565.0;2;37127;18563.5;441;53;3
2013-04-06;8115;84;9;17253;383.4;4;41711;10427.75;2;29109;14554.5;357;36;2
2013-04-07;8067;74;3;3780;315.0;5;62080;12416.0;2;21454;10727.0;233;23;2
2013-04-08;7787;283;15;17980;620.0;5;44667;8933.4;1;4027;4027.0;556;39;3
2013-04-09;8138;78;6;6898;275.92;5;56131;11226.2;2;17281;8640.5;297;33;3
2013-04-10;7811;216;22;25001;657.921052631579;4;53224;13306.0;3;46401;15467.0;473;35;4
2013-04-11;8242;45;0;7049;335.6666666666667;8;83618;10452.25;1;11422;11422.0;189;23;2
2013-04-12;8001;208;14;13079;523.16;5;69450;13890.0;3;42181;14060.333333333334;374;56;3
2013-04-13;8040;134;3;16268;464.8;6;72904;12150.666666666666;0;0;0;544;18;4
2013-04-14;3888;59;0;5788;526.1818181818181;3;14328;4776.0;0;0;0;179;11;2
2013-04-16;7850;241;13;9283;386.7916666666667;4;57439;14359.75;2;9979;4989.5;549;42;3
2013-04-17;7874;196;6;16210;600.3703703703703;6;67937;11322.833333333334;3;15062;5020.666666666667;518;54;3
2013-04-18;7905;247;27;5860;234.4;3;22540;7513.333333333333;2;13459;6729.5;613;20;3
2013-04-19;7975;169;13;14765;567.8846153846154;4;30556;7639.0;2;18152;9076.0;344;55;4
2013-04-20;8096;93;0;10065;419.375;3;75596;25198.666666666668;1;10768;10768.0;281;18;2
2013-04-21;7999;184;7;13002;650.1;6;64874;10812.333333333334;0;0;0;397;21;2
2013-04-22;8000;170;2;17124;590.4827586206897;4;44135;11033.75;3;46021;15340.333333333334;345;72;3
2013-04-23;7312;339;42;12356;316.8205128205128;6;63328;10554.666666666666;0;0;0;691;62;3
2013-04-24;7978;207;37;7648;347.6363636363636;5;79583;15916.6;4;22113;5528.25;596;0;4
2013-04-25;7812;334;54;6042;287.7142857142857;6;82733;13788.833333333334;5;72043;14408.6;589;0;3
2013-04-26;7933;189;19;20214;652.0645161290323;6;65511;10918.5;2;9608;4804.0;473;0;3
2013-04-27;8091;48;0;11014;440.56;6;45238;7539.666666666667;1;18172;18172.0;158;14;3
2013-04-28;8201;23;43;2683;243.9090909090909;2;27230;13615.0;1;16023;16023.0;217;24;3
2013-04-29;7976;172;0;20971;582.5277777777778;4;49349;12337.25;1;8281;8281.0;359;50;3
2013-04-30;7694;258;59;23108;577.7;5;63977;12795.4;2;41698;20849.0;729;47;5
2013-05-01;7959;132;59;17073;517.3636363636364;5;34762;6952.4;3;21566;7188.666666666667;420;52;3
2013-05-02;8138;72;2;8380;335.2;4;60053;15013.25;5;82815;16563.0;330;33;3
2013-05-03;8104;139;2;14927;621.9583333333334;5;59492;11898.4;1;6445;6445.0;262;48;3
2013-05-04;8252;39;0;2743;548.6;3;20051;6683.666666666667;2;11191;5595.5;143;0;2
2013-05-05;8196;49;5;6226;259.4166666666667;5;32049;6409.8;0;0;0;191;28;2
2013-05-06;7476;134;0;4916;327.73333333333335;3;17900;5966.666666666667;0;0;0;110;38;2
2013-05-07;8192;39;4;2471;494.2;2;22464;11232.0;1;5900;5900.0;269;39;2
2013-05-08;8120;90;12;14699;506.86206896551727;3;18025;6008.333333333333;0;0;0;296;50;3
2013-05-09;8081;114;17;7170;896.25;5;52030;10406.0;1;4738;4738.0;226;22;3
2013-05-10;8204;43;21;11761;691.8235294117648;1;6787;6787.0;0;0;0;206;26;3
2013-05-11;6617;34;47;1098;274.5;0;0;0;0;0;0;418;5;3
2013-05-12;7511;0;0;1916;958.0;4;40598;10149.5;2;49456;24728.0;12;0;1
2013-05-13;8268;22;0;2289;327.0;3;37497;12499.0;0;0;0;174;18;2
2013-05-14;8203;44;2;8974;427.3333333333333;2;25389;12694.5;0;0;0;260;30;2
2013-05-15;7568;331;64;15521;456.5;5;49529;9905.8;2;20758;10379.0;582;51;4
