date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;5772;522;90;13327;888.4666666666667;7;48629;6947.0;4;43308;10827.0;763;36;3
2013-03-28;7541;313;251;20112;804.48;3;31000;10333.333333333334;3;34957;11652.333333333334;878;87;3
2013-03-29;7617;311;110;18720;693.3333333333334;6;47659;7943.166666666667;6;49373;8228.833333333334;534;95;3
2013-03-30;7770;316;112;15894;512.7096774193549;5;64120;12824.0;3;50556;16852.0;466;22;2
2013-03-31;7564;165;91;11331;629.5;5;46933;9386.6;3;35337;11779.0;414;29;2
2013-04-01;7002;494;378;25492;606.952380952381;2;21979;10989.5;3;32321;10773.666666666666;826;96;3
2013-04-02;7704;284;93;16252;478.0;3;26348;8782.666666666666;4;40547;10136.75;557;37;3
2013-04-03;7493;275;254;23513;734.78125;5;45398;9079.6;4;43941;10985.25;730;59;3
2013-04-04;7415;323;194;18626;809.8260869565217;3;28165;9388.333333333334;4;45826;11456.5;444;69;3
2013-04-05;7486;348;141;39192;1088.6666666666667;5;33789;6757.8;5;39868;7973.6;603;30;3
2013-04-06;6285;470;193;23836;851.2857142857143;4;40060;10015.0;2;25129;12564.5;594;10;4
2013-04-07;7657;333;66;35996;1028.4571428571428;2;30238;15119.0;1;26503;26503.0;201;3;2
2013-04-08;7336;425;243;26923;585.2826086956521;5;43505;8701.0;4;39006;9751.5;662;64;3
2013-04-09;7443;377;196;19405;570.7352941176471;6;46631;7771.833333333333;4;41966;10491.5;619;24;2
2013-04-10;7357;581;62;24639;665.918918918919;6;41479;6913.166666666667;6;44030;7338.333333333333;806;85;3
2013-04-11;7780;276;69;19871;537.0540540540541;5;49261;9852.2;5;62444;12488.8;458;21;2
2013-04-12;7622;351;115;25906;575.6888888888889;9;55721;6191.222222222223;6;50607;8434.5;761;65;4
2013-04-13;7887;166;66;14645;472.4193548387097;4;37470;9367.5;2;27759;13879.5;346;37;2
2013-04-14;7755;223;18;17223;391.4318181818182;5;42672;8534.4;4;35229;8807.25;382;25;2
2013-04-15;7461;240;107;31244;1157.1851851851852;5;38917;7783.4;3;35048;11682.666666666666;827;23;3
2013-04-16;7472;458;136;14324;421.29411764705884;5;45835;9167.0;3;40076;13358.666666666666;996;89;2
2013-04-17;7333;426;228;29999;769.2051282051282;2;22371;11185.5;2;24208;12104.0;848;115;3
2013-04-18;7364;345;271;25601;581.8409090909091;2;21723;10861.5;3;28912;9637.333333333334;831;95;3
2013-04-19;7486;291;177;18596;350.8679245283019;2;21768;10884.0;1;30841;30841.0;586;41;3
