date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;31;0;0;60;60.0;0;0;0;0;0;0;26;8;1
2013-03-31;651;0;0;2886;320.6666666666667;0;0;0;0;0;0;41;14;1
2013-04-01;8282;9;0;16211;385.9761904761905;0;0;0;2;24063;12031.5;69;31;1
2013-04-02;6495;228;15;30163;1040.103448275862;6;68935;11489.166666666666;4;57024;14256.0;675;17;6
2013-04-03;7603;120;42;29783;661.8444444444444;8;77583;9697.875;3;43227;14409.0;779;25;4
2013-04-04;5742;249;23;23513;1119.6666666666667;3;30930;10310.0;2;11198;5599.0;704;33;4
2013-04-05;6909;316;47;30768;788.9230769230769;6;63620;10603.333333333334;3;38582;12860.666666666666;762;32;5
2013-04-06;5629;680;17;25183;839.4333333333333;5;67366;13473.2;1;4764;4764.0;590;5;4
2013-04-07;6541;141;10;9653;804.4166666666666;2;11584;5792.0;1;4822;4822.0;148;4;2
2013-04-08;7853;128;56;12930;404.0625;3;52086;17362.0;2;20828;10414.0;368;20;5
2013-04-09;7963;127;32;20951;634.8787878787879;2;20019;10009.5;5;47262;9452.4;265;18;4
2013-04-10;7746;236;19;28904;656.9090909090909;1;34654;34654.0;2;34267;17133.5;770;31;5
2013-04-11;7493;275;18;29773;960.4193548387096;3;30056;10018.666666666666;2;39869;19934.5;961;24;4
2013-04-12;7860;220;45;23228;749.2903225806451;1;12555;12555.0;2;27871;13935.5;579;46;4
2013-04-13;7801;190;6;19486;695.9285714285714;4;23588;5897.0;3;54468;18156.0;441;8;4
2013-04-14;7893;101;0;6754;450.26666666666665;1;6352;6352.0;0;0;0;588;6;4
2013-04-15;8134;52;0;4306;287.06666666666666;3;21181;7060.333333333333;4;86912;21728.0;226;8;2
2013-04-16;7980;129;45;9804;891.2727272727273;0;0;0;0;0;0;526;23;4
2013-04-17;7253;426;19;19023;760.92;1;26385;26385.0;2;8350;4175.0;983;56;5
2013-04-18;8471;795;26;9656;804.6666666666666;2;30470;15235.0;2;70505;35252.5;542;60;4
2013-04-19;7716;248;35;16459;866.2631578947369;1;25990;25990.0;2;40657;20328.5;719;51;5
2013-04-20;612;157;0;4025;2012.5;0;0;0;0;0;0;290;4;1
2013-04-21;5482;44;21;6671;333.55;5;62541;12508.2;3;46451;15483.666666666666;327;10;5
2013-04-22;7955;112;53;8100;385.7142857142857;2;12575;6287.5;6;60779;10129.833333333334;529;57;5
2013-04-23;7570;284;39;8260;485.88235294117646;3;21185;7061.666666666667;3;21072;7024.0;907;56;5
2013-04-24;8201;45;0;0;0;0;0;0;0;0;0;277;16;3
2013-04-25;1907;64;3;0;0;0;0;0;0;0;0;317;16;2
2013-04-26;4533;118;7;11379;711.1875;2;25726;12863.0;3;59579;19859.666666666668;780;33;4
2013-04-27;6191;28;0;12528;835.2;1;4699;4699.0;0;0;0;272;7;3
2013-04-28;8101;58;5;23113;436.0943396226415;2;11883;5941.5;1;6500;6500.0;340;4;4
2013-04-29;7672;295;17;26736;607.6363636363636;2;22461;11230.5;2;21622;10811.0;809;55;5
2013-04-30;7871;176;43;30851;685.5777777777778;1;8716;8716.0;1;15040;15040.0;775;52;4
2013-05-01;7777;108;0;19726;680.2068965517242;2;14578;7289.0;2;9644;4822.0;822;41;5
2013-05-02;7768;346;35;0;0;1;18441;18441.0;2;29989;14994.5;701;51;5
2013-05-03;6659;95;52;0;0;0;0;0;0;0;0;706;20;4
2013-05-04;1298;41;18;7703;513.5333333333333;2;21171;10585.5;0;0;0;245;8;2
2013-05-05;8016;72;5;20879;282.14864864864865;1;31774;31774.0;3;45855;15285.0;369;21;4
2013-05-06;7910;178;58;7128;419.29411764705884;1;3632;3632.0;3;51359;17119.666666666668;781;59;5
2013-05-07;7005;138;57;14591;1122.3846153846155;1;12280;12280.0;1;10214;10214.0;953;25;7
2013-05-08;7781;130;46;14055;585.625;1;34715;34715.0;3;66516;22172.0;743;43;6
2013-05-09;8319;0;0;131;131.0;1;9221;9221.0;1;7930;7930.0;34;2;1
2013-05-10;7411;99;23;0;0;0;0;0;0;0;0;423;25;4
2013-05-11;1218;0;0;1633;233.28571428571428;1;6814;6814.0;0;0;0;54;5;1
2013-05-12;8089;26;1;14340;398.3333333333333;1;5381;5381.0;0;0;0;393;3;4
2013-05-13;7886;149;47;7533;470.8125;3;35979;11993.0;2;29551;14775.5;656;34;5
2013-05-14;7601;219;36;26506;779.5882352941177;5;100547;20109.4;5;100234;20046.8;903;56;5
2013-05-15;7368;211;62;28693;541.377358490566;2;32106;16053.0;3;38078;12692.666666666666;988;36;4
2013-05-18;5477;0;0;2179;1089.5;0;0;0;0;0;0;35;1;1
2013-05-19;8288;2;0;13596;277.46938775510205;3;19373;6457.666666666667;2;26071;13035.5;31;3;1
2013-05-20;8341;0;0;2119;423.8;1;34049;34049.0;4;52748;13187.0;35;1;1
2013-05-21;7819;138;43;4558;651.1428571428571;2;31890;15945.0;4;81053;20263.25;357;16;4
2013-05-22;1408;0;0;3301;412.625;0;0;0;0;0;0;25;2;1
