date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-28;12;0;0;19612;576.8235294117648;0;0;0;0;0;0;298;17;3
2013-03-29;3045;332;0;12171;579.5714285714286;6;54371;9061.833333333334;5;49578;9915.6;263;27;3
2013-03-30;3646;574;0;17212;593.5172413793103;6;64941;10823.5;5;63167;12633.4;349;13;2
2013-03-31;1849;320;0;3406;425.75;4;22382;5595.5;3;13443;4481.0;184;10;2
2013-04-01;3772;416;0;13182;1014.0;5;51598;10319.6;5;46029;9205.8;346;30;3
2013-04-02;2205;390;0;6522;343.2631578947368;6;52814;8802.333333333334;4;40661;10165.25;307;18;3
2013-04-03;218;521;1409;6177;325.10526315789474;9;70164;7796.0;9;69239;7693.222222222223;342;35;3
2013-04-04;240;180;2069;11869;593.45;8;67655;8456.875;7;57369;8195.57142857143;254;26;3
2013-04-05;3428;351;141;10123;2024.6;8;56539;7067.375;6;49987;8331.166666666666;293;25;3
2013-04-06;1633;287;0;1516;168.44444444444446;4;21700;5425.0;2;16572;8286.0;218;8;2
2013-04-07;3725;266;0;8321;520.0625;7;75686;10812.285714285714;4;59470;14867.5;208;10;2
2013-04-08;3000;460;0;2356;336.57142857142856;3;27329;9109.666666666666;2;20753;10376.5;283;12;2
2013-04-09;3475;358;0;11617;683.3529411764706;6;58669;9778.166666666666;5;53061;10612.2;259;14;3
2013-04-10;3808;348;0;4690;469.0;8;66684;8335.5;7;61696;8813.714285714286;264;17;4
2013-04-11;3944;314;0;17693;552.90625;7;55553;7936.142857142857;4;22594;5648.5;232;25;3
2013-04-12;3470;250;0;10061;718.6428571428571;8;54147;6768.375;5;47898;9579.6;191;27;3
2013-04-13;3871;377;0;8723;484.6111111111111;7;71644;10234.857142857143;3;46369;15456.333333333334;196;12;2
2013-04-14;2326;228;0;13164;470.14285714285717;5;24464;4892.8;4;25954;6488.5;188;8;2
2013-04-15;3798;339;0;2840;710.0;7;60133;8590.42857142857;4;40621;10155.25;279;31;2
2013-04-16;3672;317;3;1982;495.5;5;61854;12370.8;5;60688;12137.6;300;18;3
2013-04-17;2574;185;0;1294;215.66666666666666;2;11840;5920.0;0;0;0;170;7;3
2013-04-18;3786;214;0;8293;552.8666666666667;7;61494;8784.857142857143;2;12230;6115.0;237;18;3
2013-04-19;3373;250;0;4509;409.90909090909093;5;47042;9408.4;2;33173;16586.5;175;11;2
2013-04-20;3854;242;0;8959;2986.3333333333335;2;16615;8307.5;2;39234;19617.0;230;11;2
2013-04-21;3847;94;0;263;131.5;3;40624;13541.333333333334;2;40839;20419.5;92;6;1
2013-04-22;2962;389;0;6503;406.4375;3;29977;9992.333333333334;2;8979;4489.5;341;46;2
2013-04-23;3590;276;0;6245;367.3529411764706;4;46257;11564.25;3;44462;14820.666666666666;256;28;3
2013-04-24;1286;239;0;6877;982.4285714285714;1;5401;5401.0;2;16251;8125.5;227;8;2
2013-04-25;2340;231;0;4539;1513.0;3;14745;4915.0;2;15390;7695.0;271;20;3
2013-04-26;3686;518;0;6940;347.0;8;64330;8041.25;5;42650;8530.0;465;65;3
2013-04-27;3661;265;0;3385;282.0833333333333;6;76622;12770.333333333334;3;62886;20962.0;240;14;2
2013-04-28;3742;261;0;7807;278.82142857142856;6;69368;11561.333333333334;3;42261;14087.0;194;7;2
