date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;5317;2;0;3782;343.8181818181818;2;9897;4948.5;0;0;0;47;19;1
2013-03-28;6560;463;216;13047;521.88;6;73930;12321.666666666666;3;27260;9086.666666666666;667;38;4
2013-03-29;7207;525;74;23456;670.1714285714286;4;51166;12791.5;4;49989;12497.25;540;44;4
2013-03-30;6771;891;88;22489;591.8157894736842;5;30287;6057.4;4;21237;5309.25;1001;27;7
2013-03-31;7185;332;117;22294;586.6842105263158;4;71210;17802.5;3;32066;10688.666666666666;200;29;4
2013-04-01;7373;445;156;28312;449.3968253968254;7;78380;11197.142857142857;6;66728;11121.333333333334;843;43;4
2013-04-02;7606;390;69;10439;372.82142857142856;6;61634;10272.333333333334;8;71212;8901.5;520;37;3
2013-04-03;7726;283;52;10671;426.84;4;52246;13061.5;4;22703;5675.75;350;20;5
2013-04-04;7542;373;130;13017;650.85;3;45920;15306.666666666666;4;51354;12838.5;393;40;3
2013-04-05;7437;361;245;11279;363.83870967741933;7;75294;10756.285714285714;4;18756;4689.0;377;36;4
2013-04-06;6125;981;112;19872;537.081081081081;5;45430;9086.0;5;40734;8146.8;717;21;6
2013-04-07;7197;585;138;12337;440.60714285714283;5;75383;15076.6;3;70288;23429.333333333332;579;13;4
2013-04-08;7731;306;108;8106;352.4347826086956;7;77403;11057.57142857143;4;67908;16977.0;394;28;4
2013-04-09;7701;281;145;12014;293.0243902439024;3;30048;10016.0;2;17570;8785.0;436;49;3
2013-04-10;7587;391;195;11947;341.34285714285716;5;32506;6501.2;3;23636;7878.666666666667;438;18;4
2013-04-11;7192;558;137;19706;532.5945945945946;6;66581;11096.833333333334;4;26952;6738.0;463;38;4
2013-04-12;7577;316;237;9339;444.7142857142857;5;59126;11825.2;4;61834;15458.5;628;32;2
2013-04-13;7534;506;107;6553;273.0416666666667;8;82225;10278.125;3;26351;8783.666666666666;370;52;3
2013-04-14;7241;540;231;10699;281.55263157894734;5;78750;15750.0;3;26841;8947.0;548;38;4
2013-04-15;7516;346;296;12397;516.5416666666666;4;70718;17679.5;1;11598;11598.0;433;18;4
2013-04-16;7793;320;17;10715;267.875;7;79080;11297.142857142857;4;29195;7298.75;439;60;5
2013-04-17;7536;504;166;11272;274.9268292682927;4;66224;16556.0;4;62110;15527.5;913;36;4
2013-04-18;7500;450;64;17901;471.07894736842104;6;68129;11354.833333333334;5;66754;13350.8;558;64;5
2013-04-19;7938;207;113;6746;259.46153846153845;6;67546;11257.666666666666;3;28742;9580.666666666666;743;32;4
2013-04-20;7883;144;169;5910;211.07142857142858;2;12192;6096.0;1;11113;11113.0;289;24;4
2013-04-21;7941;225;5;2528;316.0;3;27006;9002.0;3;38838;12946.0;187;0;7
2013-04-22;7679;340;82;15966;515.0322580645161;5;70611;14122.2;3;31582;10527.333333333334;540;59;5
2013-04-23;7290;569;190;20107;628.34375;7;86957;12422.42857142857;3;32946;10982.0;875;76;4
2013-04-24;7464;504;102;5888;245.33333333333334;6;69061;11510.166666666666;5;26593;5318.6;491;30;5
2013-04-25;7129;721;180;8829;401.3181818181818;5;75474;15094.8;2;9353;4676.5;719;61;6
2013-04-26;7473;492;141;13357;392.8529411764706;5;86112;17222.4;5;32705;6541.0;450;33;4
2013-04-27;7918;234;105;3418;262.9230769230769;4;25854;6463.5;1;15490;15490.0;423;23;3
2013-04-28;7995;151;169;3689;245.93333333333334;3;68962;22987.333333333332;3;36518;12172.666666666666;584;20;3
2013-04-29;8016;47;232;6444;358.0;4;57440;14360.0;2;28678;14339.0;330;19;4
2013-04-30;8032;152;109;8692;289.73333333333335;5;61047;12209.4;3;46823;15607.666666666666;379;25;5
2013-05-01;8115;164;9;4163;320.2307692307692;2;22220;11110.0;2;23221;11610.5;285;27;3
2013-05-02;8160;81;86;2149;429.8;1;28841;28841.0;1;28656;28656.0;171;16;3
2013-05-03;7383;529;139;13777;551.08;6;81374;13562.333333333334;5;65990;13198.0;1117;50;5
2013-05-04;5061;1542;100;32954;915.3888888888889;6;81128;13521.333333333334;4;57531;14382.75;718;26;14
2013-05-05;6765;636;12;19659;786.36;6;70399;11733.166666666666;4;28636;7159.0;412;30;7
2013-05-06;7958;58;165;9223;318.0344827586207;3;33220;11073.333333333334;2;26483;13241.5;364;64;6
2013-05-07;7911;1;0;1844;141.84615384615384;1;8026;8026.0;1;8054;8054.0;49;26;1
2013-05-08;7588;201;216;12991;351.1081081081081;9;105425;11713.888888888889;1;7834;7834.0;501;50;5
2013-05-09;7848;139;69;6739;612.6363636363636;4;81691;20422.75;4;67256;16814.0;142;23;3
2013-05-10;7570;455;23;14498;402.72222222222223;3;25644;8548.0;0;0;0;471;55;8
2013-05-11;6396;945;250;18681;583.78125;4;54744;13686.0;2;37114;18557.0;805;41;9
2013-05-12;6261;1152;547;12436;197.3968253968254;3;33883;11294.333333333334;5;58969;11793.8;459;34;11
2013-05-13;7528;379;77;11996;374.875;4;61603;15400.75;1;3942;3942.0;667;60;4
2013-05-14;7578;311;66;7120;222.5;4;56950;14237.5;2;11674;5837.0;870;30;7
2013-05-15;7276;479;215;22261;436.4901960784314;5;62527;12505.4;4;59358;14839.5;892;146;6
2013-05-16;7729;240;158;10660;533.0;6;49176;8196.0;2;20544;10272.0;388;69;4
2013-05-17;7401;372;310;30740;1229.6;5;69252;13850.4;5;60058;12011.6;1156;40;5
2013-05-18;7734;126;359;4970;621.25;3;23094;7698.0;0;0;0;333;17;7
2013-05-19;7662;246;367;636;212.0;4;95892;23973.0;1;20748;20748.0;554;19;6
2013-05-20;7740;273;300;4385;257.94117647058823;4;27010;6752.5;3;16284;5428.0;669;28;5
2013-05-21;6748;630;133;25997;838.6129032258065;4;71252;17813.0;1;9857;9857.0;469;75;5
2013-05-22;7738;327;40;18282;425.16279069767444;5;30291;6058.2;3;13827;4609.0;252;42;3
2013-05-23;7508;273;315;20254;964.4761904761905;4;37537;9384.25;4;29481;7370.25;609;30;8
2013-05-24;6965;627;152;15886;378.23809523809524;4;75435;18858.75;5;36244;7248.8;764;32;9
2013-05-25;7064;490;11;14098;486.13793103448273;6;81239;13539.833333333334;2;25036;12518.0;336;3;5
