date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;1708;117;0;13021;868.0666666666667;0;0;0;0;0;0;481;23;1
2013-03-28;6674;707;243;30709;959.65625;5;48904;9780.8;1;7846;7846.0;792;32;1
2013-03-29;7322;643;16;32483;955.3823529411765;3;38746;12915.333333333334;4;43878;10969.5;583;83;4
2013-03-30;4996;1004;120;48314;1006.5416666666666;6;48437;8072.833333333333;4;41355;10338.75;3447;25;3
2013-03-31;6797;433;42;20754;628.9090909090909;6;70697;11782.833333333334;6;68673;11445.5;3710;18;2
2013-04-01;6659;325;156;20353;565.3611111111111;5;55564;11112.8;5;58843;11768.6;918;90;3
2013-04-02;6875;903;86;39329;1008.4358974358975;7;63986;9140.857142857143;3;50599;16866.333333333332;804;58;2
2013-04-03;7594;518;53;29365;752.9487179487179;7;77584;11083.42857142857;5;59764;11952.8;862;85;4
2013-04-04;7083;567;67;49904;1279.5897435897436;9;78040;8671.111111111111;6;67025;11170.833333333334;932;65;4
2013-04-05;7701;501;2;35167;976.8611111111111;6;72985;12164.166666666666;6;64872;10812.0;863;84;3
2013-04-06;4360;978;190;34056;1261.3333333333333;4;66804;16701.0;2;39893;19946.5;3483;13;3
2013-04-07;6555;119;28;10179;678.6;6;95154;15859.0;6;87187;14531.166666666666;1621;11;1
2013-04-08;6720;385;90;30524;872.1142857142858;4;56022;14005.5;3;50352;16784.0;979;112;3
2013-04-09;7455;449;166;30136;717.5238095238095;5;66350;13270.0;2;13286;6643.0;946;78;2
2013-04-10;7461;372;237;23087;607.5526315789474;6;65453;10908.833333333334;3;20377;6792.333333333333;769;64;4
2013-04-11;7038;488;12;41948;1103.8947368421052;3;58346;19448.666666666668;3;49745;16581.666666666668;661;24;4
2013-04-12;6997;446;20;34466;931.5135135135135;4;57386;14346.5;4;49417;12354.25;594;97;3
2013-04-13;4982;1212;36;56287;1876.2333333333333;6;69848;11641.333333333334;7;74144;10592.0;3429;13;2
2013-04-14;7066;427;25;31147;2595.5833333333335;4;84225;21056.25;4;68702;17175.5;2973;26;1
2013-04-15;7010;604;18;25239;764.8181818181819;8;65663;8207.875;5;52327;10465.4;819;106;3
2013-04-16;7841;260;52;28723;736.4871794871794;5;58600;11720.0;4;47618;11904.5;645;107;2
2013-04-17;7679;419;49;30133;886.2647058823529;7;86578;12368.285714285714;5;51068;10213.6;747;113;3
2013-04-18;7675;342;97;31376;1081.9310344827586;4;67402;16850.5;3;29802;9934.0;657;99;4
2013-04-19;7725;410;15;25719;642.975;6;84709;14118.166666666666;3;21134;7044.666666666667;812;101;3
2013-04-20;5600;833;18;48102;1457.6363636363637;7;79962;11423.142857142857;2;12938;6469.0;4198;21;5
2013-04-21;7493;419;75;24200;968.0;6;69499;11583.166666666666;1;8190;8190.0;2459;6;1
2013-04-22;6680;933;156;21087;680.2258064516129;4;57306;14326.5;5;53271;10654.2;978;135;3
2013-04-23;7743;305;5;38896;1051.2432432432433;2;20516;10258.0;3;23565;7855.0;449;116;2
2013-04-24;7868;345;17;50276;2011.04;3;60967;20322.333333333332;3;61706;20568.666666666668;511;68;2
2013-04-25;7195;527;112;37429;1207.3870967741937;1;5700;5700.0;1;3847;3847.0;876;64;4
2013-04-26;4058;489;35;25362;874.551724137931;4;41343;10335.75;4;31538;7884.5;1251;97;4
2013-04-27;5939;627;68;44510;1059.7619047619048;5;84242;16848.4;0;0;0;3430;16;4
2013-04-28;6927;193;9;22473;449.46;6;69890;11648.333333333334;2;7938;3969.0;2351;12;2
2013-04-29;7362;505;21;38034;760.68;4;51299;12824.75;5;49823;9964.6;1059;145;3
2013-04-30;7986;224;20;31567;701.4888888888889;2;36788;18394.0;5;61301;12260.2;411;124;2
2013-05-01;7904;332;37;24526;943.3076923076923;2;57014;28507.0;4;28493;7123.25;520;141;3
2013-05-02;7926;310;35;20540;1081.0526315789473;1;7496;7496.0;2;35668;17834.0;362;48;3
2013-05-03;7323;667;15;35684;1551.4782608695652;3;76090;25363.333333333332;3;15282;5094.0;787;76;4
2013-05-04;4797;344;23;26420;1390.5263157894738;0;0;0;3;47284;15761.333333333334;516;44;2
2013-05-05;8006;205;2;21653;746.6551724137931;2;11758;5879.0;1;4165;4165.0;317;44;2
2013-05-06;7427;513;82;18676;549.2941176470588;2;20188;10094.0;5;22364;4472.8;807;91;3
2013-05-07;7708;474;9;31971;743.5116279069767;5;60178;12035.6;6;80960;13493.333333333334;590;96;2
2013-05-08;7681;444;46;25680;1167.2727272727273;1;32886;32886.0;1;32939;32939.0;527;127;3
2013-05-09;7172;719;61;25843;1033.72;1;11527;11527.0;1;10949;10949.0;542;57;3
2013-05-10;7471;555;0;29447;1177.88;3;50332;16777.333333333332;3;19106;6368.666666666667;709;90;4
2013-05-11;5914;603;110;35521;888.025;0;0;0;4;82851;20712.75;3088;20;4
2013-05-12;7706;54;16;7322;523.0;3;41262;13754.0;3;64135;21378.333333333332;1677;11;2
2013-05-13;6504;547;80;27395;684.875;4;67968;16992.0;4;60638;15159.5;575;90;4
2013-05-14;7891;322;22;21832;642.1176470588235;2;57147;28573.5;6;100103;16683.833333333332;470;95;2
2013-05-15;7983;206;43;12619;485.34615384615387;2;65731;32865.5;1;34399;34399.0;370;78;2
2013-05-16;7422;72;0;18009;667.0;0;0;0;0;0;0;115;25;1
2013-05-20;7367;241;0;34068;1481.2173913043478;2;8944;4472.0;1;4279;4279.0;300;105;2
2013-05-21;7896;251;20;39505;877.8888888888889;2;36390;18195.0;1;32720;32720.0;763;61;2
2013-05-22;6193;503;22;36478;1302.7857142857142;1;14625;14625.0;1;5207;5207.0;1097;219;2
2013-05-23;7583;460;40;24654;587.0;3;75438;25146.0;1;34231;34231.0;1101;171;3
2013-05-24;6438;226;7;25099;1394.388888888889;2;15055;7527.5;1;5764;5764.0;696;141;3
2013-05-25;7962;298;9;19231;663.1379310344828;4;56567;14141.75;1;10624;10624.0;774;136;3
2013-05-26;7805;268;26;56828;1535.8918918918919;5;67475;13495.0;4;53945;13486.25;1113;173;2
2013-05-27;7991;50;0;54627;635.1976744186046;0;0;0;0;0;0;202;123;1
2013-05-28;5204;348;92;16254;602.0;2;56110;28055.0;2;55019;27509.5;1178;159;3
2013-05-29;7075;602;174;60988;952.9375;4;21050;5262.5;1;10952;10952.0;1451;145;3
2013-05-30;8077;145;0;13285;664.25;4;55233;13808.25;2;20534;10267.0;562;0;2
2013-05-31;7900;261;0;21755;725.1666666666666;5;84502;16900.4;4;65900;16475.0;565;0;1
2013-06-01;1902;104;27;13099;935.6428571428571;1;5366;5366.0;0;0;0;352;0;1
