date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions
2013-03-27;5138;0;0;2651;331.375;0;0;0;0;0;0;52;21;1
2013-03-28;379;40;0;1119;1119.0;0;0;0;0;0;0;159;18;2
2013-03-29;7248;531;176;30662;730.047619047619;6;59400;9900.0;6;62429;10404.833333333334;710;32;4
2013-03-30;8089;124;17;20839;595.4;2;10612;5306.0;1;8206;8206.0;311;3;1
2013-03-31;7733;142;0;8924;356.96;2;8683;4341.5;2;8989;4494.5;191;24;2
2013-04-01;7770;226;175;23265;775.5;4;81169;20292.25;3;35314;11771.333333333334;603;41;3
2013-04-02;6826;175;72;12255;471.34615384615387;1;10193;10193.0;0;0;0;289;25;2
2013-04-03;2323;209;8;16502;1500.1818181818182;1;27190;27190.0;3;13140;4380.0;443;49;3
2013-04-04;8011;125;26;13546;564.4166666666666;4;65956;16489.0;2;28821;14410.5;327;25;3
2013-04-05;7715;371;27;23155;857.5925925925926;2;38604;19302.0;2;8655;4327.5;523;50;3
2013-04-06;8234;78;0;2996;499.3333333333333;0;0;0;1;13291;13291.0;129;10;2
2013-04-07;3120;36;0;4910;350.7142857142857;0;0;0;0;0;0;67;4;2
2013-04-09;6959;210;7;9851;615.6875;2;25438;12719.0;2;56133;28066.5;328;27;2
2013-04-10;7904;285;5;19169;1064.9444444444443;2;33356;16678.0;1;18555;18555.0;410;39;3
2013-04-11;7482;447;122;17511;625.3928571428571;4;60044;15011.0;4;66637;16659.25;507;44;4
2013-04-12;7955;211;47;20113;838.0416666666666;5;78251;15650.2;1;32540;32540.0;393;68;3
2013-04-13;8234;3;0;9571;638.0666666666667;1;7089;7089.0;3;18944;6314.666666666667;11;3;1
2013-04-14;8069;101;85;12376;687.5555555555555;0;0;0;1;4050;4050.0;220;21;2
2013-04-15;8106;104;32;19335;743.6538461538462;2;38485;19242.5;2;43220;21610.0;234;35;2
2013-04-16;7953;194;34;14817;644.2173913043479;0;0;0;0;0;0;375;70;2
2013-04-17;666;53;25;2561;1280.5;0;0;0;0;0;0;88;10;1
2013-04-19;2501;120;0;16638;792.2857142857143;2;31549;15774.5;3;25045;8348.333333333334;282;45;3
2013-04-20;7873;277;12;33284;1147.7241379310344;3;26786;8928.666666666666;2;15431;7715.5;268;6;2
2013-04-21;8004;173;1;27251;973.25;1;6032;6032.0;1;5943;5943.0;316;21;2
2013-04-22;7778;325;19;32220;657.5510204081633;3;16980;5660.0;3;23524;7841.333333333333;599;108;3
2013-04-23;7694;306;43;23915;629.3421052631579;0;0;0;0;0;0;469;87;2
2013-04-24;8048;152;0;11940;497.5;0;0;0;0;0;0;295;29;2
2013-04-25;6829;215;71;25413;635.325;0;0;0;1;4280;4280.0;511;61;3
2013-04-26;7768;376;0;15454;643.9166666666666;2;39976;19988.0;2;39949;19974.5;839;52;3
2013-04-27;8179;77;0;3367;306.09090909090907;0;0;0;0;0;0;195;19;2
2013-04-28;7778;201;41;10137;844.75;0;0;0;0;0;0;441;26;3
2013-04-29;7514;379;63;21349;609.9714285714285;2;38078;19039.0;1;4462;4462.0;590;39;4
2013-04-30;7804;339;20;13019;448.9310344827586;1;28255;28255.0;2;53204;26602.0;316;39;2
2013-05-01;7816;148;16;18840;991.578947368421;0;0;0;2;8886;4443.0;286;32;2
2013-05-08;6046;177;79;5323;197.14814814814815;0;0;0;3;22446;7482.0;295;10;1
2013-05-09;5559;0;0;2346;335.14285714285717;0;0;0;0;0;0;9;2;1
2013-05-10;1327;119;51;9489;948.9;1;8323;8323.0;1;8345;8345.0;221;26;2
2013-05-11;737;40;15;736;736.0;0;0;0;0;0;0;72;6;2
2013-05-12;8050;170;45;5114;243.52380952380952;2;38694;19347.0;0;0;0;283;20;2
2013-05-13;7555;482;60;26421;1148.7391304347825;4;67040;16760.0;4;85739;21434.75;548;30;2
2013-05-14;8315;0;0;7796;210.7027027027027;1;8808;8808.0;2;11936;5968.0;13;1;1
2013-05-15;8340;0;0;8633;332.03846153846155;0;0;0;0;0;0;7;2;1
2013-05-16;8337;0;0;5551;277.55;0;0;0;0;0;0;11;2;1
2013-05-17;587;0;0;151;151.0;0;0;0;0;0;0;6;1;1
2013-05-20;734;24;0;6887;1721.75;1;3928;3928.0;1;13478;13478.0;48;25;1
2013-05-21;7819;345;3;28101;540.4038461538462;2;25004;12502.0;2;17175;8587.5;599;93;2
2013-05-22;8101;161;0;18937;430.3863636363636;0;0;0;1;4906;4906.0;394;82;1
2013-05-23;706;0;0;3098;442.57142857142856;0;0;0;0;0;0;52;27;1
2013-05-24;1004;63;27;10663;1523.2857142857142;1;9040;9040.0;0;0;0;205;80;2
2013-05-25;634;60;31;2884;961.3333333333334;0;0;0;0;0;0;160;16;1
2013-05-26;5639;155;18;23682;816.6206896551724;0;0;0;0;0;0;670;110;2
2013-05-27;3399;36;0;8526;1705.2;0;0;0;2;27837;13918.5;88;40;2
2013-05-28;7952;87;49;31532;716.6363636363636;3;62852;20950.666666666668;4;25434;6358.5;436;169;2
2013-05-29;7702;214;87;49050;1290.7894736842106;1;13026;13026.0;2;23792;11896.0;706;101;3
2013-05-30;6296;3;0;12739;439.2758620689655;0;0;0;0;0;0;9;1;1
