date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions;mood;stress
2013-03-27 18;201;32;0;2601;1300.5;0;0;0;0;0;0;112;12;2;0;0
2013-03-27 19;258;40;0;2893;1446.5;0;0;0;0;0;0;77;5;1;0;0
2013-03-27 20;295;11;0;8299;2766.3333333333335;1;4728;4728.0;1;4319;4319.0;26;11;1;0;0
2013-03-27 21;232;36;0;0;0;0;0;0;0;0;0;25;9;1;0;0
2013-03-27 22;214;38;0;2330;1165.0;0;0;0;0;0;0;31;0;1;0;0
2013-03-27 23;235;16;0;1966;1966.0;0;0;0;0;0;0;173;4;0;0;1
2013-03-28 00;317;0;0;0;0;0;0;0;0;0;0;214;4;2;0;0
2013-03-28 01;313;3;0;1926;1926.0;0;0;0;0;0;0;34;2;1;0;0
2013-03-28 02;346;0;0;0;0;0;0;0;0;0;0;14;5;1;0;0
2013-03-28 03;348;0;0;0;0;0;0;0;0;0;0;12;5;1;0;0
2013-03-28 04;347;0;0;313;313.0;0;0;0;0;0;0;11;4;1;0;0
2013-03-28 05;347;0;0;181;90.5;0;0;0;0;0;0;14;4;1;0;0
2013-03-28 06;348;0;0;332;110.66666666666667;0;0;0;0;0;0;13;3;1;0;0
2013-03-28 07;347;0;0;0;0;0;0;0;0;0;0;17;3;1;0;0
2013-03-28 08;348;0;0;0;0;0;0;0;0;0;0;14;3;1;0;0
2013-03-28 09;347;0;0;0;0;0;0;0;0;0;0;15;3;1;0;0
2013-03-28 10;348;0;0;0;0;0;0;0;0;0;0;16;3;1;0;0
2013-03-28 11;347;0;0;0;0;0;0;0;0;0;0;11;3;1;0;0
2013-03-28 12;348;0;0;0;0;0;0;0;0;0;0;15;3;1;0;0
2013-03-28 13;347;0;0;0;0;0;0;0;0;0;0;13;3;1;0;0
2013-03-28 14;347;0;0;162;81.0;0;0;0;0;0;0;12;3;1;0;0
2013-03-28 15;348;0;0;0;0;0;0;0;0;0;0;13;3;1;0;0
2013-03-28 16;345;0;0;0;0;1;10022;10022.0;0;0;0;15;4;1;0;0
2013-03-28 17;324;7;5;272;136.0;0;0;0;0;0;0;51;3;1;0;0
2013-03-28 18;192;74;50;1754;350.8;0;0;0;1;3748;3748.0;294;7;1;0;0
2013-03-28 19;333;2;0;2561;426.8333333333333;1;3817;3817.0;0;0;0;11;3;1;0;0
2013-03-28 20;250;28;38;61;61.0;0;0;0;0;0;0;112;7;1;0;0
2013-03-28 21;330;1;0;0;0;0;0;0;0;0;0;18;3;1;0;0
