date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions;mood;stress
2013-03-27 18;17;1;0;0;0;0;0;0;0;0;0;15;6;1;0;0
2013-03-27 19;129;7;0;0;0;0;0;0;0;0;0;12;5;1;0;0
2013-03-27 20;6;0;0;0;0;0;0;0;0;0;0;13;6;1;0;0
2013-03-27 21;75;24;0;819;409.5;0;0;0;0;0;0;73;8;2;0;0
2013-03-27 22;237;14;0;40;40.0;0;0;0;1;24531;24531.0;63;0;1;0;0
2013-03-27 23;342;0;0;2528;632.0;0;0;0;0;0;0;3;0;1;0;0
2013-03-28 00;345;0;0;1272;424.0;1;8310;8310.0;0;0;0;2;0;1;0;0
2013-03-28 01;345;0;0;1736;1736.0;0;0;0;0;0;0;3;0;1;0;0
2013-03-28 02;346;0;0;131;131.0;1;11139;11139.0;0;0;0;2;0;1;0;0
2013-03-28 03;344;0;0;222;111.0;0;0;0;0;0;0;3;0;1;0;0
2013-03-28 04;332;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-03-28 05;337;0;0;777;388.5;0;0;0;0;0;0;3;0;1;0;0
2013-03-28 06;327;5;0;1330;443.3333333333333;0;0;0;0;0;0;3;0;1;0;0
2013-03-28 07;325;13;0;1261;180.14285714285714;0;0;0;0;0;0;3;0;1;0;0
2013-03-28 08;352;0;0;192;192.0;0;0;0;0;0;0;3;0;1;0;0
2013-03-28 09;324;6;0;131;131.0;1;3778;3778.0;0;0;0;3;0;1;0;0
2013-03-28 10;311;0;0;81;81.0;0;0;0;0;0;0;3;0;1;0;0
2013-03-28 11;339;2;0;676;225.33333333333334;0;0;0;0;0;0;2;0;1;0;0
2013-03-28 12;330;0;0;1616;202.0;0;0;0;0;0;0;3;0;1;0;0
2013-03-28 13;346;0;0;846;211.5;0;0;0;0;0;0;2;0;1;0;0
2013-03-28 14;311;15;0;766;191.5;0;0;0;0;0;0;2;0;1;0;0
2013-03-28 15;318;3;0;342;342.0;1;4031;4031.0;0;0;0;3;0;1;0;0
2013-03-28 16;264;34;4;1291;1291.0;0;0;0;0;0;0;127;1;1;0;0
2013-03-28 17;268;47;0;2197;2197.0;0;0;0;0;0;0;49;12;2;0;0
2013-03-28 18;246;31;15;5409;1352.25;0;0;0;0;0;0;59;13;1;0;0
2013-03-28 19;330;0;0;2138;2138.0;0;0;0;0;0;0;7;5;2;0;0
2013-03-28 20;273;17;21;280;70.0;0;0;0;0;0;0;81;26;1;0;0
2013-03-28 21;245;13;0;1271;317.75;0;0;0;0;0;0;35;19;1;0;0
2013-03-28 22;326;0;0;131;131.0;1;3759;3759.0;1;7357;7357.0;28;17;1;0;0
2013-03-28 23;345;0;0;0;0;0;0;0;0;0;0;10;5;1;0;4
2013-03-29 00;199;25;36;3419;1139.6666666666667;1;3668;3668.0;1;5514;5514.0;111;5;2;0;0
2013-03-29 01;345;0;0;2238;2238.0;0;0;0;0;0;0;17;0;1;0;0
2013-03-29 02;108;111;10;1514;504.6666666666667;0;0;0;0;0;0;205;0;2;0;0
2013-03-29 03;337;4;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-03-29 04;345;0;0;1130;226.0;0;0;0;0;0;0;3;0;1;0;0
2013-03-29 05;348;0;0;1532;218.85714285714286;0;0;0;0;0;0;3;0;1;0;0
2013-03-29 06;326;0;0;1151;287.75;1;6871;6871.0;1;8427;8427.0;3;0;1;0;0
2013-03-29 07;347;0;0;997;332.3333333333333;0;0;0;0;0;0;3;0;1;0;0
