date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions;mood;stress
2013-03-28 21;280;7;0;1183;394.3333333333333;1;28621;28621.0;0;0;0;39;24;1;0;0
2013-03-28 22;360;14;2;5480;2740.0;0;0;0;0;0;0;110;17;2;0;0
2013-03-28 23;420;0;0;0;0;0;0;0;0;0;0;18;0;1;0;0
2013-03-29 00;333;26;0;758;379.0;0;0;0;0;0;0;123;15;1;0;0
2013-03-29 01;407;15;0;0;0;0;0;0;0;0;0;25;12;1;0;0
2013-03-29 02;397;2;0;0;0;0;0;0;0;0;0;19;10;1;0;0
2013-03-29 03;417;0;0;0;0;0;0;0;0;0;0;25;10;1;0;0
2013-03-29 04;401;5;0;0;0;0;0;0;0;0;0;23;13;1;0;0
2013-03-29 05;291;31;37;687;343.5;1;34456;34456.0;0;0;0;73;0;2;0;0
2013-03-29 06;433;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-03-29 07;434;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-29 08;433;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-29 09;433;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-29 10;430;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-03-29 11;435;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-29 12;433;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-29 13;433;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-29 14;337;22;11;4417;2208.5;0;0;0;0;0;0;45;0;1;0;0
2013-03-29 15;419;1;0;0;0;0;0;0;0;0;0;14;7;1;0;0
2013-03-29 16;195;122;63;961;480.5;1;14727;14727.0;1;14545;14545.0;141;1;2;0;0
2013-03-29 17;152;246;0;0;0;0;0;0;0;0;0;34;0;1;0;0
2013-03-29 18;112;214;58;4176;4176.0;0;0;0;0;0;0;140;2;2;0;0
2013-03-29 19;426;2;0;0;0;0;0;0;0;0;0;9;4;1;0;0
2013-03-29 20;388;23;0;596;198.66666666666666;0;0;0;0;0;0;31;4;1;0;0
2013-03-29 21;432;0;0;445;148.33333333333334;0;0;0;0;0;0;12;4;1;0;0
2013-03-29 22;321;27;5;975;243.75;0;0;0;0;0;0;143;3;2;0;0
2013-03-29 23;433;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
2013-03-30 00;409;4;0;2406;802.0;0;0;0;0;0;0;167;0;1;0;1
2013-03-30 01;404;9;0;283;283.0;0;0;0;0;0;0;162;0;1;0;0
2013-03-30 02;434;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0
2013-03-30 03;434;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0
2013-03-30 04;434;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0
2013-03-30 05;361;9;0;585;585.0;0;0;0;0;0;0;158;1;1;0;0
2013-03-30 06;433;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-03-30 07;434;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-03-30 08;434;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-30 09;434;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-30 10;434;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-03-30 11;433;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-03-30 12;434;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-30 13;433;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-30 14;434;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-30 15;434;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-03-30 16;432;0;0;839;279.6666666666667;0;0;0;0;0;0;2;0;1;0;0
2013-03-30 17;423;0;0;0;0;1;11455;11455.0;0;0;0;2;0;1;0;0
2013-03-30 18;433;0;0;81;81.0;0;0;0;0;0;0;2;0;1;0;0
2013-03-30 19;433;0;0;70;70.0;0;0;0;0;0;0;3;0;1;0;0
2013-03-30 20;434;0;0;0;0;1;24466;24466.0;0;0;0;3;0;1;0;0
2013-03-30 21;435;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-30 22;434;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2013-03-30 23;434;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-31 00;434;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2013-03-31 01;434;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2013-03-31 03;434;0;0;141;141.0;1;4032;4032.0;0;0;0;2;1;1;0;0
2013-03-31 04;434;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
2013-03-31 05;434;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-31 06;434;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-03-31 07;433;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-31 08;434;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-31 09;434;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-31 10;432;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-31 11;435;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-31 12;432;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-31 13;435;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-31 14;432;0;0;0;0;0;0;0;1;26580;26580.0;3;0;1;0;0
2013-03-31 15;426;0;0;0;0;1;22230;22230.0;0;0;0;2;0;1;0;0
2013-03-31 16;429;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-31 17;433;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-31 18;433;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-31 19;435;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-31 20;433;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-31 21;342;8;0;800;266.6666666666667;0;0;0;0;0;0;154;0;2;0;0
2013-03-31 22;434;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0
2013-03-31 23;434;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2013-04-01 00;403;41;0;263;131.5;0;0;0;0;0;0;204;21;1;0;0
2013-04-01 01;433;0;0;171;171.0;0;0;0;0;0;0;26;18;1;0;0
2013-04-01 02;434;0;0;313;313.0;0;0;0;0;0;0;23;22;1;0;0
2013-04-01 03;434;0;0;0;0;0;0;0;0;0;0;27;19;1;0;0
2013-04-01 04;319;22;0;1255;251.0;0;0;0;0;0;0;187;15;1;0;0
2013-04-01 05;333;0;0;433;433.0;0;0;0;0;0;0;182;0;1;0;0
2013-04-01 06;433;0;0;111;111.0;0;0;0;0;0;0;2;0;1;0;0
2013-04-01 07;434;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2013-04-01 08;434;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2013-04-01 09;434;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-04-01 10;434;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-04-01 11;433;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2013-04-01 12;434;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-04-01 13;333;41;0;0;0;0;0;0;0;0;0;117;0;2;0;0
2013-04-01 14;396;6;0;0;0;0;0;0;0;0;0;62;10;1;0;0
2013-04-01 15;372;25;0;0;0;1;4347;4347.0;0;0;0;63;12;2;0;0
2013-04-01 16;433;0;0;0;0;0;0;0;0;0;0;22;11;1;0;0
2013-04-01 17;396;15;0;567;141.75;0;0;0;0;0;0;33;1;2;0;0
