date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions;mood;stress
2013-03-27 05;339;0;0;413;413.0;1;27919;27919.0;1;28695;28695.0;18;2;1;0;4
2013-03-27 06;348;0;0;0;0;0;0;0;0;0;0;21;1;1;0;0
2013-03-27 07;347;0;0;0;0;0;0;0;0;0;0;21;0;1;0;0
2013-03-27 08;348;0;0;0;0;0;0;0;0;0;0;22;0;1;0;0
2013-03-27 09;348;0;0;0;0;0;0;0;0;0;0;23;0;1;0;0
2013-03-27 10;348;0;0;0;0;0;0;0;0;0;0;22;0;1;0;0
2013-03-27 11;348;0;0;0;0;0;0;0;0;0;0;23;0;1;0;0
2013-03-27 12;348;0;0;0;0;0;0;0;0;0;0;21;0;1;0;0
2013-03-27 13;278;20;33;3045;3045.0;0;0;0;0;0;0;118;1;1;0;0
2013-03-27 14;290;0;42;666;666.0;0;0;0;0;0;0;95;0;1;0;0
2013-03-27 15;301;11;17;2894;964.6666666666666;1;7569;7569.0;0;0;0;44;7;1;0;0
2013-03-27 16;295;11;32;2955;1477.5;0;0;0;1;3736;3736.0;110;8;2;0;0
2013-03-27 17;206;94;0;1059;353.0;1;6633;6633.0;1;15133;15133.0;216;2;0;0;0
2013-03-27 18;284;7;0;0;0;0;0;0;0;0;0;9;1;1;0;0
2013-03-27 19;327;0;0;0;0;0;0;0;0;0;0;13;1;1;0;0
2013-03-27 20;324;2;0;0;0;0;0;0;0;0;0;14;0;1;0;0
2013-03-27 21;336;5;0;0;0;0;0;0;0;0;0;6;1;1;0;0
2013-03-27 22;344;0;0;1169;1169.0;0;0;0;0;0;0;5;0;1;0;0
2013-03-27 23;291;23;3;0;0;0;0;0;1;8250;8250.0;20;0;1;0;0
2013-03-28 00;269;23;34;0;0;1;5168;5168.0;0;0;0;89;1;1;0;0
2013-03-28 01;284;8;43;2864;1432.0;0;0;0;1;10782;10782.0;99;1;1;0;0
2013-03-28 02;325;9;6;2219;2219.0;0;0;0;0;0;0;19;2;1;0;0
2013-03-28 03;341;0;0;1261;630.5;0;0;0;0;0;0;16;2;1;0;0
2013-03-28 04;315;5;0;3247;3247.0;0;0;0;0;0;0;15;3;1;0;0
2013-03-28 05;347;0;0;565;188.33333333333334;0;0;0;0;0;0;16;1;1;0;0
2013-03-28 06;347;0;0;787;393.5;0;0;0;0;0;0;21;1;1;0;0
2013-03-28 07;348;0;0;0;0;0;0;0;0;0;0;19;1;1;0;0
2013-03-28 08;347;0;0;0;0;0;0;0;0;0;0;22;1;1;0;0
2013-03-28 09;348;0;0;0;0;0;0;0;0;0;0;25;1;1;0;0
2013-03-28 10;348;0;0;0;0;0;0;0;0;0;0;23;1;1;0;0
2013-03-28 11;348;0;0;0;0;0;0;0;0;0;0;21;1;1;0;0
2013-03-28 12;347;0;0;0;0;0;0;0;0;0;0;18;1;1;0;0
2013-03-28 13;347;0;0;0;0;0;0;0;0;0;0;21;1;1;0;0
2013-03-28 14;348;0;0;0;0;0;0;0;0;0;0;18;2;1;0;0
2013-03-28 15;348;0;0;0;0;0;0;0;0;0;0;18;1;1;0;0
2013-03-28 16;348;0;0;0;0;0;0;0;0;0;0;14;1;1;0;0
2013-03-28 17;346;0;0;0;0;0;0;0;0;0;0;16;1;1;0;0
2013-03-28 18;186;79;33;888;177.6;1;4303;4303.0;0;0;0;93;6;2;0;0
2013-03-28 19;225;71;12;2853;570.6;0;0;0;1;4472;4472.0;35;3;1;0;0
2013-03-28 20;181;116;3;3129;447.0;1;4118;4118.0;1;4117;4117.0;29;0;1;0;0
2013-03-28 21;192;110;2;1552;776.0;0;0;0;0;0;0;65;0;1;0;0
2013-03-28 22;192;49;39;727;242.33333333333334;1;7926;7926.0;1;8464;8464.0;144;1;2;0;0
2013-03-28 23;258;38;0;422;211.0;0;0;0;0;0;0;14;2;1;0;0
2013-03-29 00;219;64;22;3158;1052.6666666666667;0;0;0;0;0;0;113;2;2;0;4
2013-03-29 01;241;47;0;3682;3682.0;1;6157;6157.0;1;7827;7827.0;11;2;1;0;0
2013-03-29 02;276;37;0;1693;564.3333333333334;0;0;0;0;0;0;18;1;1;0;0
2013-03-29 03;223;3;0;1311;262.2;1;4377;4377.0;1;6711;6711.0;4;1;1;0;0
2013-03-29 04;311;0;0;1240;310.0;0;0;0;0;0;0;17;2;1;0;0
2013-03-29 05;346;0;0;1110;555.0;1;29149;29149.0;1;29691;29691.0;20;2;1;0;0
2013-03-29 06;347;0;0;111;111.0;0;0;0;0;0;0;26;3;1;0;0
2013-03-29 07;347;0;0;0;0;0;0;0;0;0;0;31;2;1;0;0
2013-03-29 08;347;0;0;0;0;0;0;0;0;0;0;24;2;1;0;0
2013-03-29 09;347;0;0;0;0;0;0;0;0;0;0;23;2;1;0;0
2013-03-29 10;350;0;0;0;0;0;0;0;0;0;0;27;1;1;0;0
2013-03-29 11;347;0;0;0;0;0;0;0;0;0;0;28;1;1;0;0
2013-03-29 12;347;0;0;0;0;0;0;0;0;0;0;27;1;1;0;0
2013-03-29 13;291;12;23;1381;690.5;0;0;0;1;4120;4120.0;85;2;1;0;0
2013-03-29 14;290;0;56;1744;872.0;0;0;0;0;0;0;121;2;1;0;0
2013-03-29 15;328;0;12;3904;3904.0;0;0;0;0;0;0;26;7;1;0;0
2013-03-29 16;296;9;34;3672;3672.0;0;0;0;0;0;0;66;8;2;0;0
2013-03-29 17;257;48;25;444;222.0;1;14446;14446.0;0;0;0;73;2;2;0;0
2013-03-29 18;211;24;91;1743;435.75;0;0;0;0;0;0;163;3;2;0;0
2013-03-29 19;161;113;5;5054;1263.5;0;0;0;1;8522;8522.0;33;0;1;0;0
2013-03-29 20;244;79;0;565;565.0;0;0;0;0;0;0;3;1;1;0;1
2013-03-29 21;253;26;46;968;322.6666666666667;0;0;0;0;0;0;88;2;2;0;0
2013-03-29 22;332;0;0;2419;806.3333333333334;1;8918;8918.0;0;0;0;23;2;1;0;0
2013-03-29 23;327;11;0;2914;971.3333333333334;0;0;0;0;0;0;24;1;1;0;0
2013-03-30 00;208;68;50;3912;1304.0;1;6997;6997.0;0;0;0;123;1;1;0;0
2013-03-30 01;347;0;0;2369;2369.0;0;0;0;0;0;0;17;2;1;0;5
2013-03-30 02;337;1;0;1927;1927.0;0;0;0;0;0;0;20;3;1;0;0
2013-03-30 03;257;19;11;878;292.6666666666667;1;6680;6680.0;1;10440;10440.0;21;1;1;0;0
2013-03-30 04;263;32;0;202;202.0;0;0;0;0;0;0;3;1;1;0;0
2013-03-30 05;266;30;0;1121;560.5;1;5100;5100.0;0;0;0;11;1;1;0;0
