date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions;mood;stress
2013-03-27 05;347;0;0;0;0;0;0;0;0;0;0;19;0;1;0;0
2013-03-27 06;348;0;0;0;0;0;0;0;0;0;0;19;0;1;0;0
2013-03-27 07;347;0;0;0;0;0;0;0;0;0;0;18;0;1;0;0
2013-03-27 08;348;0;0;0;0;0;0;0;0;0;0;17;1;1;0;0
2013-03-27 09;347;0;0;0;0;0;0;0;0;0;0;20;1;1;0;0
2013-03-27 10;348;0;0;0;0;0;0;0;0;0;0;19;0;1;0;0
2013-03-27 11;347;0;0;0;0;0;0;0;0;0;0;18;0;1;0;0
2013-03-27 12;348;0;0;0;0;0;0;0;0;0;0;19;0;1;0;0
2013-03-27 13;296;31;3;172;172.0;0;0;0;0;0;0;47;0;1;0;0
2013-03-27 14;299;10;15;958;479.0;0;0;0;0;0;0;49;8;1;0;0
2013-03-27 15;216;4;0;1986;993.0;0;0;0;0;0;0;18;9;1;0;0
2013-03-27 16;182;1;0;0;0;0;0;0;0;0;0;59;0;2;0;0
2013-03-27 17;292;32;4;4005;4005.0;1;4114;4114.0;1;4102;4102.0;69;0;2;0;0
2013-03-27 18;287;31;0;2420;2420.0;0;0;0;0;0;0;46;0;1;0;0
2013-03-27 19;267;49;0;1795;897.5;1;9460;9460.0;1;11135;11135.0;48;0;1;0;0
2013-03-27 20;332;6;0;936;187.2;0;0;0;0;0;0;24;0;1;0;0
2013-03-27 21;340;0;0;0;0;0;0;0;0;0;0;17;0;1;0;0
2013-03-27 22;257;23;6;0;0;1;13728;13728.0;0;0;0;45;0;1;0;0
2013-03-27 23;307;5;0;595;148.75;0;0;0;1;12440;12440.0;111;0;1;0;4
2013-03-28 00;348;0;0;606;202.0;0;0;0;0;0;0;24;0;1;0;0
2013-03-28 01;282;52;0;3016;754.0;0;0;0;0;0;0;72;0;1;0;0
2013-03-28 02;226;111;0;918;918.0;0;0;0;0;0;0;87;0;2;0;0
2013-03-28 03;322;0;0;4328;4328.0;0;0;0;0;0;0;12;0;1;0;0
2013-03-28 04;313;18;0;60;60.0;1;34895;34895.0;0;0;0;34;0;1;0;0
2013-03-28 05;347;0;0;0;0;0;0;0;0;0;0;30;0;1;0;0
2013-03-28 06;348;0;0;0;0;0;0;0;0;0;0;25;0;1;0;0
2013-03-28 07;347;0;0;0;0;0;0;0;0;0;0;21;0;1;0;0
2013-03-28 08;348;0;0;0;0;0;0;0;0;0;0;25;0;1;0;0
2013-03-28 09;347;0;0;0;0;0;0;0;0;0;0;25;0;1;0;0
2013-03-28 10;348;0;0;0;0;0;0;0;0;0;0;25;0;1;0;0
2013-03-28 11;347;0;0;0;0;0;0;0;0;0;0;22;0;1;0;0
2013-03-28 12;348;0;0;0;0;0;0;0;0;0;0;28;0;1;0;0
2013-03-28 13;347;0;0;0;0;0;0;0;0;0;0;24;0;1;0;0
2013-03-28 14;296;29;1;1128;376.0;0;0;0;0;0;0;46;0;1;0;0
2013-03-28 15;270;33;4;363;121.0;1;5356;5356.0;1;4525;4525.0;58;0;1;0;0
2013-03-28 16;268;46;22;111;111.0;0;0;0;0;0;0;99;0;1;0;0
2013-03-28 17;309;14;3;3388;1129.3333333333333;0;0;0;0;0;0;50;0;1;0;0
2013-03-28 18;284;19;8;878;439.0;0;0;0;0;0;0;58;0;1;0;0
2013-03-28 19;302;13;5;1754;350.8;1;8931;8931.0;1;13263;13263.0;7;0;1;0;0
2013-03-28 20;343;0;0;2118;302.57142857142856;0;0;0;0;0;0;11;0;1;0;0
2013-03-28 21;298;18;0;1411;352.75;0;0;0;0;0;0;18;0;1;0;0
