date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions;mood;stress
2013-03-27 18;131;102;20;3318;3318.0;0;0;0;0;0;0;107;8;1;0;0
2013-03-27 19;191;60;21;3863;1931.5;0;0;0;0;0;0;77;2;1;0;0
2013-03-27 20;208;77;0;856;428.0;0;0;0;0;0;0;140;4;2;0;0
2013-03-27 21;283;4;0;274;274.0;0;0;0;0;0;0;36;0;1;0;0
2013-03-27 22;296;2;0;0;0;0;0;0;1;4379;4379.0;29;0;1;0;0
2013-03-27 23;295;2;0;1871;935.5;0;0;0;0;0;0;29;0;1;0;0
2013-03-28 00;298;5;0;1463;292.6;0;0;0;0;0;0;40;0;1;0;1
2013-03-28 01;346;0;0;255;255.0;1;7642;7642.0;1;7808;7808.0;33;0;1;0;0
2013-03-28 02;348;0;0;1200;1200.0;0;0;0;0;0;0;20;0;1;0;0
2013-03-28 03;334;0;0;243;243.0;0;0;0;0;0;0;23;0;1;0;0
2013-03-28 04;337;2;0;0;0;1;6818;6818.0;1;7272;7272.0;20;0;1;0;0
2013-03-28 05;348;0;0;0;0;0;0;0;0;0;0;15;1;1;0;0
2013-03-28 06;283;10;0;71;71.0;1;16201;16201.0;1;29726;29726.0;47;0;1;0;0
2013-03-28 07;347;0;0;0;0;0;0;0;0;0;0;11;0;1;0;0
2013-03-28 08;348;0;0;0;0;0;0;0;0;0;0;11;0;1;0;0
2013-03-28 09;347;0;0;0;0;0;0;0;0;0;0;9;0;1;0;0
2013-03-28 10;347;0;0;0;0;0;0;0;0;0;0;10;0;1;0;0
2013-03-28 11;336;0;0;0;0;1;6759;6759.0;0;0;0;23;0;1;0;0
2013-03-28 12;348;0;0;0;0;0;0;0;0;0;0;15;0;1;0;0
2013-03-28 13;331;3;0;60;60.0;0;0;0;0;0;0;17;0;1;0;0
2013-03-28 14;343;0;0;0;0;0;0;0;0;0;0;17;1;1;0;0
2013-03-28 15;331;0;0;807;201.75;0;0;0;0;0;0;21;1;1;0;0
2013-03-28 16;244;60;0;1472;1472.0;0;0;0;0;0;0;55;1;1;0;0
2013-03-28 17;294;41;0;2691;897.0;0;0;0;0;0;0;53;8;1;0;0
2013-03-28 18;219;112;0;2070;690.0;0;0;0;0;0;0;106;0;1;0;0
2013-03-28 19;317;5;0;3258;3258.0;0;0;0;0;0;0;13;6;0;0;1
2013-03-28 20;223;104;0;3509;1754.5;1;9082;9082.0;1;9109;9109.0;89;7;1;0;0
2013-03-28 21;348;0;0;372;124.0;0;0;0;0;0;0;18;0;1;0;0
2013-03-28 22;348;0;0;1946;324.3333333333333;0;0;0;0;0;0;24;0;1;0;0
2013-03-28 23;314;4;0;3026;605.2;0;0;0;0;0;0;28;1;1;0;0
2013-03-29 00;306;7;0;715;238.33333333333334;0;0;0;1;8340;8340.0;26;0;1;0;1
2013-03-29 01;318;0;0;0;0;0;0;0;0;0;0;37;1;1;0;0
2013-03-29 02;269;1;0;0;0;0;0;0;1;18563;18563.0;28;0;1;0;0
2013-03-29 03;276;0;0;0;0;0;0;0;0;0;0;30;1;1;0;2
2013-03-29 04;339;0;0;0;0;1;5081;5081.0;0;0;0;21;1;1;0;0
2013-03-29 05;347;0;0;0;0;0;0;0;0;0;0;20;1;1;0;0
2013-03-29 06;347;0;0;0;0;1;24545;24545.0;0;0;0;15;1;1;0;0
2013-03-29 07;348;0;0;0;0;0;0;0;1;23258;23258.0;14;0;1;0;2
2013-03-29 08;347;0;0;0;0;0;0;0;0;0;0;23;0;1;0;0
2013-03-29 09;348;0;0;0;0;0;0;0;0;0;0;21;0;1;0;0
2013-03-29 10;347;0;0;0;0;0;0;0;0;0;0;24;0;1;0;0
2013-03-29 11;348;0;0;0;0;0;0;0;0;0;0;21;0;1;0;0
2013-03-29 12;347;0;0;0;0;0;0;0;0;0;0;19;0;1;0;0
2013-03-29 13;344;0;0;0;0;0;0;0;0;0;0;30;0;1;0;0
2013-03-29 14;258;62;5;1239;619.5;0;0;0;0;0;0;61;1;1;0;0
2013-03-29 15;335;4;0;4004;4004.0;1;4614;4614.0;1;4012;4012.0;40;9;1;0;0
2013-03-29 16;172;64;0;1543;385.75;0;0;0;0;0;0;69;3;1;0;0
2013-03-29 17;302;1;0;178;178.0;0;0;0;1;4794;4794.0;36;0;1;0;0
2013-03-29 18;325;0;0;0;0;0;0;0;0;0;0;32;0;1;0;1
2013-03-29 19;327;0;0;0;0;0;0;0;0;0;0;21;0;1;0;0
2013-03-29 20;306;13;5;211;105.5;0;0;0;0;0;0;36;0;1;0;0
2013-03-29 21;146;115;48;989;197.8;0;0;0;1;17162;17162.0;123;3;3;0;0
2013-03-29 22;345;0;0;0;0;1;6138;6138.0;0;0;0;24;0;1;0;0
2013-03-29 23;347;0;0;0;0;0;0;0;0;0;0;20;1;1;0;1
2013-03-30 00;323;0;0;0;0;1;5367;5367.0;0;0;0;23;1;1;0;0
2013-03-30 01;347;0;0;1685;842.5;0;0;0;0;0;0;15;2;1;0;0
2013-03-30 02;344;0;0;1703;851.5;0;0;0;0;0;0;15;1;1;0;0
2013-03-30 03;331;0;0;0;0;0;0;0;0;0;0;23;1;1;0;0
2013-03-30 04;286;0;0;0;0;0;0;0;0;0;0;32;0;1;0;0
2013-03-30 05;309;0;0;242;121.0;1;23819;23819.0;0;0;0;48;0;1;0;0
2013-03-30 06;348;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0
2013-03-30 07;345;0;0;0;0;0;0;0;0;0;0;14;0;1;0;4
2013-03-30 08;347;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0
2013-03-30 09;348;0;0;0;0;0;0;0;0;0;0;13;0;1;0;0
2013-03-30 10;347;0;0;0;0;0;0;0;0;0;0;16;0;1;0;0
2013-03-30 11;348;0;0;0;0;0;0;0;0;0;0;13;0;1;0;0
