date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions;mood;stress
2013-03-27 19;8;0;0;0;0;0;0;0;0;0;0;12;5;1;0;0
2013-03-27 20;45;0;0;0;0;0;0;0;0;0;0;10;4;1;0;0
2013-03-28 22;267;17;0;1270;254.0;0;0;0;0;0;0;30;12;1;0;0
2013-03-28 23;342;5;0;372;93.0;0;0;0;0;0;0;9;3;1;0;0
2013-03-29 00;275;2;6;788;157.6;1;15859;15859.0;1;15414;15414.0;242;3;3;0;0
2013-03-29 01;312;9;0;191;95.5;0;0;0;0;0;0;100;0;0;0;0
2013-03-29 02;347;0;0;1028;1028.0;0;0;0;0;0;0;15;0;0;0;0
2013-03-29 03;344;0;0;1312;262.4;0;0;0;0;0;0;19;0;0;0;0
2013-03-29 04;340;0;0;1159;289.75;0;0;0;0;0;0;18;1;1;0;0
2013-03-29 05;330;0;0;504;126.0;0;0;0;0;0;0;8;2;1;0;0
2013-03-29 06;342;0;0;947;315.6666666666667;0;0;0;0;0;0;8;1;1;0;0
2013-03-29 07;348;0;0;172;172.0;0;0;0;0;0;0;10;0;1;0;0
2013-03-29 08;347;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0
2013-03-29 09;348;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0
2013-03-29 10;347;0;0;0;0;0;0;0;0;0;0;9;0;1;0;0
2013-03-29 11;348;0;0;81;81.0;0;0;0;0;0;0;9;0;1;0;0
2013-03-29 12;348;0;0;0;0;0;0;0;0;0;0;11;0;1;0;0
2013-03-29 13;347;0;0;0;0;0;0;0;0;0;0;8;1;1;0;0
2013-03-29 14;348;0;0;71;71.0;0;0;0;0;0;0;9;1;1;0;0
2013-03-29 15;347;0;0;140;140.0;0;0;0;0;0;0;8;0;1;0;0
2013-03-29 16;348;0;0;0;0;0;0;0;0;0;0;9;0;1;0;0
2013-03-29 17;347;0;0;0;0;0;0;0;0;0;0;10;0;1;0;0
2013-03-29 18;348;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0
2013-03-29 19;347;0;0;0;0;0;0;0;0;0;0;9;0;1;0;0
2013-03-29 20;167;0;0;0;0;0;0;0;0;0;0;9;0;1;0;0
2013-04-02 16;36;0;0;0;0;0;0;0;0;0;0;16;3;1;0;0
2013-04-02 17;347;0;0;262;131.0;1;4524;4524.0;0;0;0;22;4;1;0;0
2013-04-02 18;346;0;0;0;0;1;6681;6681.0;0;0;0;22;3;1;0;0
2013-04-02 19;348;0;0;70;70.0;0;0;0;0;0;0;9;3;1;0;0
2013-04-02 20;344;0;0;212;212.0;0;0;0;0;0;0;14;3;1;0;0
2013-04-02 21;345;0;0;697;174.25;1;7311;7311.0;0;0;0;10;3;1;0;0
2013-04-02 22;347;0;0;1564;260.6666666666667;0;0;0;0;0;0;11;3;1;0;1
2013-04-02 23;222;56;0;2350;1175.0;0;0;0;0;0;0;153;3;3;0;0
2013-04-03 00;345;0;0;243;121.5;1;17892;17892.0;1;11269;11269.0;11;0;1;0;0
2013-04-03 01;347;0;0;424;212.0;0;0;0;0;0;0;12;0;1;0;0
2013-04-03 02;348;0;0;1089;272.25;0;0;0;0;0;0;11;0;1;0;0
2013-04-03 03;347;0;0;747;149.4;0;0;0;0;0;0;14;0;1;0;0
2013-04-03 04;347;0;0;1251;312.75;0;0;0;0;0;0;15;0;1;0;0
2013-04-03 05;347;0;0;0;0;0;0;0;0;0;0;14;0;1;0;0
2013-04-03 06;348;0;0;122;61.0;0;0;0;1;33884;33884.0;11;0;1;0;0
2013-04-03 07;347;0;0;283;141.5;0;0;0;0;0;0;15;1;1;0;0
2013-04-03 08;348;0;0;0;0;0;0;0;0;0;0;11;0;1;0;0
2013-04-03 09;348;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0
2013-04-03 10;347;0;0;0;0;0;0;0;0;0;0;11;0;1;0;0
2013-04-03 11;346;0;0;0;0;0;0;0;0;0;0;16;0;1;0;0
2013-04-03 12;348;0;0;0;0;0;0;0;0;0;0;10;0;1;0;0
2013-04-03 13;348;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0
2013-04-03 14;346;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0
2013-04-03 15;345;0;0;0;0;0;0;0;0;0;0;12;1;1;0;0
2013-04-03 16;233;46;0;1372;457.3333333333333;0;0;0;1;3974;3974.0;222;4;2;0;0
2013-04-03 17;344;0;0;80;80.0;0;0;0;0;0;0;35;4;1;0;0
2013-04-03 18;348;0;0;80;80.0;0;0;0;0;0;0;25;4;1;0;0
2013-04-03 19;344;0;0;1301;260.2;1;5482;5482.0;0;0;0;22;4;1;0;0
2013-04-03 20;348;0;0;1372;686.0;0;0;0;0;0;0;20;4;1;0;0
2013-04-03 21;343;0;0;816;272.0;0;0;0;0;0;0;25;5;1;0;0
2013-04-03 22;348;0;0;817;408.5;0;0;0;0;0;0;20;6;1;0;0
2013-04-03 23;348;0;0;0;0;0;0;0;0;0;0;21;4;1;0;0
2013-04-04 00;346;0;0;0;0;0;0;0;0;0;0;18;3;1;0;0
2013-04-04 01;348;0;0;0;0;0;0;0;0;0;0;20;3;1;0;0
2013-04-04 02;348;0;0;0;0;0;0;0;0;0;0;19;3;1;0;0
2013-04-04 03;347;0;0;0;0;0;0;0;0;0;0;20;2;1;0;0
2013-04-04 04;345;0;0;0;0;0;0;0;0;0;0;21;2;1;0;0
2013-04-04 05;345;0;0;0;0;0;0;0;0;0;0;22;2;1;0;0
2013-04-04 06;346;0;0;0;0;0;0;0;0;0;0;23;2;1;0;0
2013-04-04 07;348;0;0;0;0;0;0;0;0;0;0;21;2;1;0;0
2013-04-04 08;348;0;0;0;0;0;0;0;0;0;0;17;2;1;0;0
2013-04-04 09;348;0;0;0;0;0;0;0;0;0;0;19;2;1;0;0
2013-04-04 10;348;0;0;0;0;0;0;0;0;0;0;18;4;1;0;0
2013-04-04 11;347;0;0;0;0;0;0;0;0;0;0;23;2;1;0;0
2013-04-04 12;348;0;0;0;0;0;0;0;0;0;0;22;2;1;0;0
2013-04-04 13;347;0;0;0;0;0;0;0;0;0;0;22;2;1;0;0
2013-04-04 14;348;0;0;0;0;0;0;0;0;0;0;20;3;1;0;0
2013-04-04 15;347;0;0;0;0;0;0;0;0;0;0;21;4;1;0;0
2013-04-04 16;348;0;0;0;0;0;0;0;0;0;0;21;4;1;0;0
2013-04-04 17;347;0;0;0;0;0;0;0;0;0;0;20;5;1;0;0
2013-04-04 18;348;0;0;0;0;0;0;0;0;0;0;23;5;1;0;0
2013-04-04 19;347;0;0;0;0;0;0;0;0;0;0;25;5;1;0;0
2013-04-04 20;348;0;0;0;0;0;0;0;0;0;0;24;3;1;0;0
2013-04-04 21;347;0;0;0;0;0;0;0;0;0;0;23;4;1;0;0
