date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions;mood;stress
2013-03-27 05;336;0;0;212;212.0;1;5815;5815.0;0;0;0;2;0;1;0;0
2013-03-27 06;344;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2013-03-27 07;340;0;0;0;0;1;16368;16368.0;1;19783;19783.0;2;0;2;0;0
2013-03-27 08;348;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2013-03-27 09;347;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2013-03-27 10;347;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2013-03-27 11;346;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2013-03-27 12;233;64;0;1982;660.6666666666666;0;0;0;0;0;0;257;0;3;0;0
2013-03-27 13;281;34;0;80;80.0;1;4675;4675.0;1;4705;4705.0;75;10;1;0;0
2013-03-27 14;227;64;0;141;141.0;0;0;0;0;0;0;75;15;1;0;0
2013-03-27 15;287;33;0;3439;3439.0;0;0;0;0;0;0;26;10;1;0;0
2013-03-27 16;119;208;0;2077;692.3333333333334;0;0;0;0;0;0;446;13;3;0;0
2013-03-27 17;316;8;0;0;0;0;0;0;0;0;0;24;15;1;0;0
2013-03-27 18;262;38;18;5829;5829.0;1;4671;4671.0;1;4977;4977.0;86;12;1;0;0
2013-03-27 19;345;0;0;0;0;0;0;0;0;0;0;17;4;1;0;0
2013-03-27 20;215;113;0;1928;964.0;0;0;0;0;0;0;123;5;3;0;0
2013-03-27 21;312;10;0;3451;3451.0;0;0;0;0;0;0;33;15;1;0;0
2013-03-27 22;212;46;1;2480;826.6666666666666;0;0;0;0;0;0;59;7;1;0;0
2013-03-27 23;153;104;8;1080;360.0;0;0;0;0;0;0;177;9;2;0;0
2013-03-28 00;28;9;282;272;272.0;1;3913;3913.0;1;3927;3927.0;16;0;3;0;0
2013-03-28 01;261;3;57;737;368.5;0;0;0;0;0;0;13;0;2;0;0
2013-03-28 02;320;11;0;1553;776.5;0;0;0;0;0;0;2;0;1;0;0
2013-03-28 03;345;0;0;202;202.0;0;0;0;0;0;0;3;0;2;0;1
2013-03-28 04;347;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2013-03-28 05;348;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0
2013-03-28 06;347;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0
2013-03-28 07;348;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0
2013-03-28 08;347;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0
2013-03-28 09;348;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0
2013-03-28 10;347;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-28 11;37;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-28 12;71;42;0;1330;1330.0;0;0;0;0;0;0;164;0;1;0;0
2013-03-28 13;295;33;0;191;191.0;0;0;0;0;0;0;33;0;1;0;0
2013-03-28 14;337;0;0;0;0;0;0;0;0;0;0;28;0;1;0;0
2013-03-28 15;339;0;0;0;0;0;0;0;0;0;0;24;0;2;0;0
2013-03-28 16;283;38;4;4123;2061.5;0;0;0;0;0;0;72;1;1;0;0
2013-03-28 17;300;16;0;0;0;0;0;0;0;0;0;10;8;1;0;0
2013-03-28 18;190;59;59;2480;826.6666666666666;0;0;0;0;0;0;212;3;2;0;0
2013-03-28 19;217;88;22;524;174.66666666666666;0;0;0;0;0;0;172;11;2;0;2
2013-03-28 20;325;2;12;2007;669.0;1;4884;4884.0;1;4943;4943.0;18;11;1;0;3
2013-03-28 21;322;7;0;4165;4165.0;0;0;0;0;0;0;27;10;1;0;0
2013-03-28 22;252;53;4;2673;2673.0;0;0;0;0;0;0;38;14;1;0;4
2013-03-28 23;297;21;10;917;917.0;0;0;0;0;0;0;42;16;1;0;4
2013-03-29 00;326;9;5;0;0;0;0;0;0;0;0;33;13;1;0;0
2013-03-29 01;316;7;0;958;319.3333333333333;0;0;0;0;0;0;36;16;1;0;0
2013-03-29 02;208;61;4;1573;393.25;0;0;0;1;8510;8510.0;111;10;1;0;0
2013-03-29 03;285;32;0;1735;578.3333333333334;0;0;0;0;0;0;1;0;1;0;4
2013-03-29 04;302;24;0;416;138.66666666666666;1;4919;4919.0;0;0;0;1;0;2;0;0
