date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions;mood;stress
2013-03-27 19;17;0;0;0;0;0;0;0;0;0;0;12;6;1;0;0
2013-03-27 20;22;0;0;0;0;0;0;0;0;0;0;12;4;1;0;0
2013-04-01 17;204;0;0;604;302.0;1;9401;9401.0;0;0;0;22;4;1;0;0
2013-04-01 18;347;0;0;1119;373.0;0;0;0;0;0;0;17;7;1;0;0
2013-04-01 19;347;0;0;90;90.0;0;0;0;0;0;0;14;6;1;0;0
2013-04-01 20;247;45;0;745;248.33333333333334;0;0;0;0;0;0;90;19;1;0;0
2013-04-01 21;179;105;2;232;232.0;0;0;0;0;0;0;123;0;1;0;0
2013-04-01 22;316;3;0;0;0;0;0;0;0;0;0;11;0;1;0;0
2013-04-01 23;266;42;9;354;118.0;0;0;0;1;3817;3817.0;63;0;1;0;0
2013-04-02 00;226;97;1;2157;359.5;0;0;0;0;0;0;120;0;1;0;0
2013-04-02 01;247;81;0;1241;413.6666666666667;0;0;0;0;0;0;143;2;2;0;3
2013-04-02 02;334;0;0;1774;295.6666666666667;0;0;0;0;0;0;10;0;1;0;0
2013-04-02 03;323;5;0;625;156.25;0;0;0;0;0;0;22;0;1;0;1
2013-04-02 04;298;9;0;3911;977.75;0;0;0;0;0;0;9;0;1;0;0
2013-04-02 05;336;2;0;353;353.0;1;31465;31465.0;1;31455;31455.0;13;0;1;0;0
2013-04-02 06;346;0;0;0;0;0;0;0;0;0;0;9;0;1;0;0
2013-04-02 07;348;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0
2013-04-02 08;347;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0
2013-04-02 09;348;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0
2013-04-02 10;347;0;0;0;0;0;0;0;0;0;0;10;0;1;0;0
2013-04-02 11;348;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0
2013-04-02 12;346;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0
2013-04-02 13;348;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0
2013-04-02 14;297;45;0;0;0;0;0;0;0;0;0;37;0;1;0;0
2013-04-02 15;293;38;0;81;81.0;0;0;0;0;0;0;35;3;1;0;0
2013-04-02 16;277;51;1;615;307.5;0;0;0;0;0;0;20;5;1;0;0
2013-04-02 17;237;56;0;282;70.5;0;0;0;0;0;0;50;4;1;0;0
2013-04-02 18;177;130;0;1885;471.25;0;0;0;0;0;0;159;5;1;0;0
2013-04-02 19;294;31;0;2945;981.6666666666666;1;11499;11499.0;1;11418;11418.0;27;5;1;0;0
2013-04-02 20;320;20;0;5758;2879.0;0;0;0;0;0;0;41;4;1;0;1
2013-04-02 21;346;0;0;1181;1181.0;0;0;0;0;0;0;37;5;1;0;0
2013-04-02 22;333;9;1;2925;975.0;0;0;0;0;0;0;44;8;1;0;0
2013-04-02 23;320;9;9;232;232.0;1;5020;5020.0;1;4068;4068.0;27;0;1;0;1
2013-04-03 00;324;0;0;1492;1492.0;0;0;0;0;0;0;13;0;1;0;0
2013-04-03 01;347;0;0;1694;423.5;0;0;0;0;0;0;8;0;1;0;0
2013-04-03 02;332;0;0;141;141.0;0;0;0;0;0;0;13;0;1;0;0
2013-04-03 03;342;0;0;2842;710.5;0;0;0;0;0;0;12;0;1;0;3
2013-04-03 04;320;10;0;2621;655.25;0;0;0;0;0;0;10;0;1;0;0
2013-04-03 05;341;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0
