date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions;mood;stress
2013-03-27 05;279;41;0;524;262.0;1;29330;29330.0;1;27112;27112.0;61;0;2;0;0
2013-03-27 06;347;0;0;212;212.0;0;0;0;0;0;0;8;1;0;0;0
2013-03-27 07;348;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0
2013-03-27 08;347;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0
2013-03-27 09;348;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2013-03-27 10;347;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0
2013-03-27 11;348;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2013-03-27 12;347;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0
2013-03-27 13;246;66;0;1734;867.0;0;0;0;0;0;0;85;0;1;0;0
2013-03-27 14;282;0;0;797;398.5;0;0;0;0;0;0;33;0;0;0;0
2013-03-27 15;322;0;0;3216;1608.0;0;0;0;0;0;0;18;8;0;0;0
2013-03-27 16;332;0;0;2541;847.0;1;7662;7662.0;1;10495;10495.0;14;32;1;0;0
2013-03-27 17;255;82;0;5558;2779.0;0;0;0;0;0;0;79;23;2;0;0
2013-03-27 18;316;15;0;141;141.0;0;0;0;0;0;0;23;3;1;0;0
2013-03-27 19;303;21;0;917;458.5;1;13001;13001.0;0;0;0;55;0;1;0;0
2013-03-27 20;298;49;0;578;289.0;0;0;0;1;12468;12468.0;18;0;0;0;0
2013-03-27 21;347;0;0;303;303.0;0;0;0;0;0;0;4;0;0;0;0
2013-03-27 22;347;0;0;548;548.0;0;0;0;0;0;0;3;0;0;0;0
2013-03-27 23;271;54;6;3238;1619.0;0;0;0;1;16608;16608.0;87;1;1;0;0
2013-03-28 00;309;7;0;2603;867.6666666666666;0;0;0;0;0;0;49;0;1;0;0
2013-03-28 01;285;46;0;1322;330.5;0;0;0;0;0;0;78;1;1;0;0
2013-03-28 02;303;31;0;5119;2559.5;0;0;0;0;0;0;40;1;0;0;0
2013-03-28 03;325;18;0;716;716.0;0;0;0;0;0;0;37;0;0;0;0
2013-03-28 04;288;48;0;2158;1079.0;0;0;0;0;0;0;79;1;1;0;0
2013-03-28 05;348;0;0;464;154.66666666666666;0;0;0;0;0;0;18;1;1;0;0
2013-03-28 06;284;48;0;383;127.66666666666667;0;0;0;0;0;0;43;4;1;0;0
2013-03-28 07;348;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0
2013-03-28 08;153;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2013-03-28 20;132;0;0;70;70.0;1;14868;14868.0;1;16300;16300.0;16;1;1;0;0
2013-03-28 21;348;0;0;70;70.0;0;0;0;0;0;0;28;2;1;0;0
2013-03-28 22;347;0;0;0;0;0;0;0;0;0;0;20;2;1;0;0
2013-03-28 23;348;0;0;0;0;0;0;0;0;0;0;25;2;1;0;0
2013-03-29 00;347;0;0;0;0;0;0;0;0;0;0;29;1;1;0;0
2013-03-29 01;300;22;0;2977;595.4;0;0;0;0;0;0;77;2;1;0;0
2013-03-29 02;333;0;0;3119;1559.5;1;11505;11505.0;0;0;0;53;5;0;0;0
2013-03-29 03;348;0;0;1856;371.2;0;0;0;0;0;0;57;3;0;0;0
2013-03-29 04;345;0;0;2049;1024.5;0;0;0;0;0;0;66;1;0;0;0
2013-03-29 05;302;22;0;0;0;1;28463;28463.0;1;30083;30083.0;24;1;1;0;0
2013-03-29 06;347;0;0;0;0;0;0;0;0;0;0;10;1;1;0;0
2013-03-29 07;348;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0
2013-03-29 08;347;0;0;0;0;0;0;0;0;0;0;9;0;1;0;0
2013-03-29 09;348;0;0;0;0;0;0;0;0;0;0;6;0;1;0;1
2013-03-29 10;347;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0
2013-03-29 11;348;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0
2013-03-29 12;347;0;0;0;0;0;0;0;0;0;0;7;1;1;0;0
2013-03-29 13;322;21;0;1494;1494.0;1;5533;5533.0;0;0;0;38;1;1;0;0
2013-03-29 14;292;46;0;6334;1583.5;0;0;0;0;0;0;53;1;2;0;0
2013-03-29 15;346;2;0;0;0;0;0;0;0;0;0;22;9;1;0;0
2013-03-29 16;335;0;0;1895;1895.0;1;25746;25746.0;0;0;0;15;21;1;0;0
2013-03-29 17;250;81;0;3954;1977.0;0;0;0;0;0;0;146;16;2;0;0
2013-03-29 18;275;56;0;1111;370.3333333333333;0;0;0;1;19085;19085.0;71;1;1;0;0
2013-03-29 19;319;24;0;435;87.0;0;0;0;0;0;0;5;0;0;0;0
2013-03-29 20;347;0;0;1655;413.75;0;0;0;0;0;0;2;0;0;0;0
2013-03-29 21;278;61;3;736;736.0;0;0;0;0;0;0;44;0;1;0;0
2013-03-29 22;347;0;0;0;0;0;0;0;0;0;0;16;0;1;0;0
2013-03-29 23;295;22;0;1765;1765.0;1;4116;4116.0;1;11860;11860.0;53;1;1;0;0
2013-03-30 00;255;42;0;2240;560.0;1;7370;7370.0;0;0;0;45;1;1;0;0
2013-03-30 01;347;0;0;2612;435.3333333333333;0;0;0;0;0;0;21;2;1;0;0
2013-03-30 02;333;0;0;3197;3197.0;0;0;0;0;0;0;12;2;1;0;0
2013-03-30 03;201;10;0;2713;1356.5;0;0;0;0;0;0;13;1;1;0;0
2013-03-30 04;347;0;0;605;201.66666666666666;0;0;0;0;0;0;14;1;1;0;0
2013-03-30 05;348;0;0;0;0;0;0;0;0;0;0;7;1;1;0;0
2013-03-30 06;348;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0
2013-03-30 07;348;0;0;0;0;0;0;0;0;0;0;14;1;1;0;4
2013-03-30 08;346;0;0;0;0;0;0;0;0;0;0;13;0;1;0;0
2013-03-30 09;348;0;0;0;0;0;0;0;0;0;0;11;0;1;0;0
2013-03-30 10;348;0;0;0;0;0;0;0;0;0;0;14;0;1;0;0
2013-03-30 11;347;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0
2013-03-30 12;348;0;0;0;0;0;0;0;0;0;0;17;0;1;0;0
2013-03-30 13;267;66;0;716;716.0;0;0;0;0;0;0;83;0;1;0;0
2013-03-30 14;348;0;0;222;111.0;0;0;0;0;0;0;1;0;0;0;0
2013-03-30 15;348;0;0;464;232.0;0;0;0;0;0;0;1;0;0;0;0
2013-03-30 16;261;72;4;3226;1075.3333333333333;0;0;0;0;0;0;95;0;1;0;0
2013-03-30 17;288;35;0;1654;413.5;1;11575;11575.0;1;9019;9019.0;75;3;1;0;0
2013-03-30 18;85;0;0;786;262.0;0;0;0;0;0;0;114;0;2;0;0
2013-03-30 19;12;4;4;453;151.0;0;0;0;0;0;0;122;0;1;0;0
2013-03-30 20;118;18;0;3409;1136.3333333333333;1;8186;8186.0;0;0;0;154;3;1;0;0
2013-03-30 21;324;5;0;2238;559.5;0;0;0;0;0;0;17;3;0;0;0
2013-03-30 22;274;4;0;1967;655.6666666666666;0;0;0;0;0;0;9;2;0;0;0
2013-03-30 23;333;0;0;8221;8221.0;0;0;0;0;0;0;9;1;1;0;0
2013-03-31 00;348;0;0;0;0;0;0;0;0;0;0;6;2;1;0;0
2013-03-31 01;347;0;0;6897;3448.5;0;0;0;0;0;0;6;1;1;0;0
2013-03-31 03;348;0;0;2006;2006.0;0;0;0;0;0;0;5;1;1;0;0
2013-03-31 04;347;0;0;2501;500.2;0;0;0;0;0;0;5;1;1;0;1
2013-03-31 05;348;0;0;3761;940.25;0;0;0;0;0;0;7;2;1;0;0
2013-03-31 06;348;0;0;2148;2148.0;0;0;0;0;0;0;6;2;1;0;0
2013-03-31 07;347;0;0;1734;578.0;0;0;0;0;0;0;4;1;1;0;0
2013-03-31 08;348;0;0;1029;257.25;0;0;0;0;0;0;6;1;1;0;0
2013-03-31 09;347;0;0;111;111.0;0;0;0;0;0;0;7;1;1;0;0
