date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions;mood;stress
2013-03-27 18;281;7;0;1412;1412.0;0;0;0;0;0;0;18;8;1;0;0
2013-03-27 19;349;0;0;849;283.0;0;0;0;0;0;0;22;13;1;0;0
2013-03-27 20;254;66;0;2801;700.25;0;0;0;0;0;0;214;20;1;0;0
2013-03-27 21;271;51;0;2652;1326.0;1;8916;8916.0;0;0;0;195;1;0;0;0
2013-03-27 22;281;58;0;1493;497.6666666666667;0;0;0;1;4221;4221.0;207;14;0;0;0
2013-03-27 23;237;13;5;5233;2616.5;0;0;0;0;0;0;60;9;1;0;0
2013-03-28 00;256;19;0;2350;2350.0;0;0;0;0;0;0;73;5;0;0;0
2013-03-28 01;183;63;0;283;283.0;0;0;0;0;0;0;209;7;1;0;0
2013-03-28 17;240;25;32;2643;1321.5;0;0;0;0;0;0;76;8;1;0;0
2013-03-28 18;241;45;31;2813;2813.0;1;6430;6430.0;1;6581;6581.0;93;12;1;0;0
2013-03-28 19;292;32;0;2965;1482.5;0;0;0;1;4091;4091.0;52;1;1;0;0
2013-03-28 20;299;19;0;1159;386.3333333333333;0;0;0;0;0;0;10;6;1;0;0
2013-03-28 21;299;24;0;645;161.25;0;0;0;0;0;0;21;0;1;0;2
2013-03-28 22;331;2;0;2035;407.0;0;0;0;0;0;0;3;0;1;0;0
2013-03-28 23;226;110;0;2068;689.3333333333334;1;6166;6166.0;1;6203;6203.0;67;1;1;0;0
2013-03-29 00;347;0;0;1562;390.5;0;0;0;0;0;0;6;0;1;0;0
2013-03-29 01;331;13;0;2955;738.75;0;0;0;0;0;0;5;0;1;0;0
2013-03-29 02;339;4;0;3823;764.6;0;0;0;1;5194;5194.0;2;0;1;0;0
2013-03-29 03;347;0;0;2118;529.5;0;0;0;0;0;0;2;1;1;0;0
2013-03-29 04;326;20;0;1836;459.0;1;4789;4789.0;1;4788;4788.0;4;0;1;0;0
2013-03-29 05;341;2;0;2702;900.6666666666666;0;0;0;0;0;0;3;0;1;0;0
2013-03-29 06;340;0;0;1546;1546.0;1;22942;22942.0;1;27514;27514.0;3;0;1;0;0
2013-03-29 07;347;0;0;0;0;0;0;0;0;0;0;5;0;1;0;3
2013-03-29 08;348;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-03-29 09;347;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0
2013-03-29 10;348;0;0;0;0;0;0;0;0;0;0;5;0;1;0;0
2013-03-29 11;347;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-03-29 12;348;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
2013-03-29 13;298;43;0;3651;3651.0;1;4902;4902.0;1;4552;4552.0;60;0;1;0;0
2013-03-29 14;287;54;0;0;0;0;0;0;0;0;0;90;3;1;0;0
2013-03-29 15;308;10;0;3328;3328.0;0;0;0;0;0;0;17;11;1;0;0
2013-03-29 16;278;57;0;4308;2154.0;1;12231;12231.0;1;4175;4175.0;89;7;2;0;0
2013-03-29 17;295;20;10;1391;695.5;0;0;0;1;5607;5607.0;74;4;2;0;0
2013-03-29 18;324;3;0;1924;384.8;0;0;0;0;0;0;22;6;1;0;0
2013-03-29 19;292;37;4;565;188.33333333333334;1;4120;4120.0;0;0;0;41;0;1;0;0
2013-03-29 20;348;0;0;735;183.75;0;0;0;0;0;0;1;0;1;0;0
2013-03-29 21;344;0;0;1847;263.85714285714283;0;0;0;0;0;0;2;1;1;0;0
2013-03-29 22;339;0;0;1433;204.71428571428572;0;0;0;0;0;0;3;1;1;0;0
2013-03-29 23;334;0;0;373;186.5;1;10715;10715.0;1;11079;11079.0;2;0;1;0;1
2013-03-30 00;346;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0
2013-03-30 01;348;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-30 02;343;2;0;0;0;0;0;0;0;0;0;3;1;1;0;0
2013-03-30 03;347;0;0;2148;716.0;1;9936;9936.0;1;9805;9805.0;2;0;1;0;0
2013-03-30 04;348;0;0;3710;927.5;0;0;0;0;0;0;1;0;1;0;0
2013-03-30 05;347;0;0;2714;904.6666666666666;0;0;0;0;0;0;1;0;1;0;0
2013-03-30 06;306;2;0;131;131.0;0;0;0;0;0;0;1;0;1;0;0
2013-03-30 07;343;0;0;1925;385.0;0;0;0;0;0;0;2;0;1;0;0
2013-03-30 08;348;0;0;293;293.0;0;0;0;0;0;0;2;1;1;0;0
2013-03-30 09;347;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-30 10;347;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2013-03-30 11;348;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-30 12;347;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
2013-03-30 13;347;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0
2013-03-30 14;348;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0
2013-03-30 15;347;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0
2013-03-30 16;348;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0
2013-03-30 17;347;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2013-03-30 18;348;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2013-03-30 19;348;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
2013-03-30 20;303;32;1;100;100.0;0;0;0;0;0;0;18;0;1;0;0
2013-03-30 21;230;84;4;262;262.0;0;0;0;0;0;0;51;14;2;0;0
2013-03-30 22;326;16;0;0;0;0;0;0;0;0;0;5;0;1;0;0
2013-03-30 23;260;45;4;2764;1382.0;0;0;0;0;0;0;90;3;1;0;0
2013-03-31 00;340;0;0;232;232.0;0;0;0;0;0;0;6;0;1;0;1
2013-03-31 01;348;0;0;4762;680.2857142857143;0;0;0;0;0;0;2;0;1;0;0
2013-03-31 03;348;0;0;2714;452.3333333333333;0;0;0;0;0;0;3;0;1;0;0
2013-03-31 04;347;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0
