date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions;mood;stress
2013-03-27 05;346;0;0;0;0;1;32908;32908.0;1;31842;31842.0;21;1;0;0;0
2013-03-27 06;347;0;0;0;0;0;0;0;0;0;0;28;1;0;0;0
2013-03-27 07;347;0;0;0;0;0;0;0;0;0;0;24;1;0;0;0
2013-03-27 08;348;0;0;0;0;0;0;0;0;0;0;29;2;0;0;0
2013-03-27 09;347;0;0;0;0;0;0;0;0;0;0;32;1;0;0;0
2013-03-27 10;348;0;0;0;0;0;0;0;0;0;0;26;1;0;0;0
2013-03-27 11;347;0;0;0;0;0;0;0;0;0;0;31;1;0;0;0
2013-03-27 12;348;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0
2013-03-27 13;347;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0
2013-03-27 14;282;19;0;2097;1048.5;0;0;0;0;0;0;122;0;0;0;0
2013-03-27 15;346;0;0;3369;3369.0;1;3943;3943.0;0;0;0;17;9;1;0;0
2013-03-27 16;256;29;3;0;0;0;0;0;0;0;0;117;7;2;0;0
2013-03-27 17;291;43;0;3781;945.25;1;10723;10723.0;1;9670;9670.0;11;7;1;0;0
2013-03-27 18;325;14;0;7594;7594.0;0;0;0;0;0;0;28;24;1;0;0
2013-03-27 19;303;40;0;0;0;0;0;0;0;0;0;65;28;1;0;4
2013-03-27 20;286;43;0;0;0;0;0;0;0;0;0;70;6;1;0;0
2013-03-27 21;346;0;0;0;0;1;6947;6947.0;1;4964;4964.0;15;1;1;0;4
2013-03-27 22;348;0;0;0;0;0;0;0;0;0;0;15;1;1;0;0
2013-03-27 23;179;49;0;2027;2027.0;1;3666;3666.0;0;0;0;91;3;2;0;0
2013-03-28 00;299;26;6;494;494.0;0;0;0;0;0;0;62;2;1;0;5
2013-03-28 01;345;0;0;100;100.0;1;8066;8066.0;0;0;0;11;3;1;0;0
2013-03-28 02;332;0;0;1443;481.0;0;0;0;0;0;0;8;1;1;0;0
2013-03-28 03;285;9;15;6385;6385.0;0;0;0;1;7094;7094.0;49;2;2;0;0
2013-03-28 04;261;30;8;0;0;0;0;0;0;0;0;17;0;1;0;0
