date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions;mood;stress
2013-03-27 18;221;17;39;1744;581.3333333333334;1;7636;7636.0;1;7306;7306.0;144;5;1;0;0
2013-03-27 19;346;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0
2013-03-27 20;344;0;0;1080;360.0;0;0;0;0;0;0;11;0;0;0;0
2013-03-27 21;287;28;14;3792;3792.0;1;3603;3603.0;1;3625;3625.0;63;0;1;0;0
2013-03-27 22;203;83;14;3187;1593.5;0;0;0;0;0;0;37;2;1;0;0
2013-03-27 23;314;14;11;272;136.0;1;7154;7154.0;1;7168;7168.0;38;3;1;0;0
2013-03-28 00;348;0;0;2733;911.0;0;0;0;0;0;0;9;1;1;0;0
2013-03-28 01;305;1;0;1990;497.5;0;0;0;0;0;0;20;0;1;0;4
2013-03-28 02;349;0;0;484;484.0;0;0;0;0;0;0;17;0;1;0;0
2013-03-28 03;92;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0
2013-03-28 13;88;15;28;4206;4206.0;1;4164;4164.0;1;4166;4166.0;90;12;2;0;0
2013-03-28 14;321;8;0;0;0;0;0;0;0;0;0;18;7;1;0;0
2013-03-28 15;191;40;95;70;70.0;1;6215;6215.0;1;4419;4419.0;149;3;2;0;0
2013-03-28 16;290;15;22;202;202.0;0;0;0;0;0;0;53;9;1;0;0
2013-03-28 17;307;20;5;2794;1397.0;1;4402;4402.0;1;4385;4385.0;39;8;1;0;0
2013-03-28 18;165;107;22;6154;6154.0;0;0;0;0;0;0;51;2;1;0;0
2013-03-28 19;284;20;9;3087;3087.0;1;4759;4759.0;1;4754;4754.0;32;0;1;0;0
2013-03-28 20;256;64;0;0;0;1;8588;8588.0;1;8586;8586.0;27;0;1;0;0
2013-03-28 21;347;0;0;1281;640.5;0;0;0;0;0;0;1;2;1;0;0
2013-03-28 22;338;3;0;6737;1684.25;0;0;0;0;0;0;3;1;1;0;0
2013-03-28 23;224;73;7;0;0;0;0;0;0;0;0;56;2;1;0;1
2013-03-29 00;302;19;0;1785;892.5;0;0;0;1;12487;12487.0;45;4;1;0;0
2013-03-29 01;346;0;0;1684;336.8;1;4674;4674.0;0;0;0;32;1;1;0;0
2013-03-29 02;348;0;0;764;152.8;0;0;0;0;0;0;32;3;1;0;0
2013-03-29 03;259;13;1;283;94.33333333333333;0;0;0;0;0;0;32;2;1;0;0
2013-03-29 14;19;0;0;4699;4699.0;0;0;0;0;0;0;6;1;1;0;0
2013-03-29 15;344;0;0;0;0;0;0;0;0;0;0;11;10;1;0;0
2013-03-29 16;192;95;25;2037;2037.0;0;0;0;0;0;0;94;12;2;0;0
2013-03-29 17;230;29;3;2945;981.6666666666666;0;0;0;0;0;0;57;7;1;0;0
2013-03-29 18;96;60;10;4741;1580.3333333333333;1;7008;7008.0;1;7009;7009.0;118;7;2;0;0
2013-03-29 19;219;98;0;7150;7150.0;0;0;0;0;0;0;40;3;1;0;0
2013-03-29 20;318;3;0;0;0;0;0;0;0;0;0;12;1;1;0;0
2013-03-29 21;334;0;0;0;0;1;22321;22321.0;0;0;0;12;3;1;0;0
2013-03-29 22;348;0;0;0;0;0;0;0;1;19285;19285.0;11;3;1;0;1
2013-03-29 23;347;0;0;0;0;0;0;0;0;0;0;16;0;1;0;0
2013-03-30 00;348;0;0;0;0;0;0;0;0;0;0;16;0;1;0;4
2013-03-30 01;347;0;0;817;408.5;0;0;0;0;0;0;13;1;1;0;0
2013-03-30 02;348;0;0;736;368.0;0;0;0;0;0;0;13;0;1;0;0
2013-03-30 03;347;0;0;1826;260.85714285714283;0;0;0;0;0;0;16;1;1;0;0
2013-03-30 04;325;6;0;816;408.0;1;35025;35025.0;0;0;0;12;1;1;0;0
2013-03-30 05;348;0;0;0;0;0;0;0;0;0;0;11;0;1;0;0
2013-03-30 06;347;0;0;0;0;0;0;0;0;0;0;16;0;1;0;0
2013-03-30 07;348;0;0;0;0;0;0;0;0;0;0;13;1;1;0;0
2013-03-30 08;348;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0
2013-03-30 09;348;0;0;0;0;0;0;0;0;0;0;18;0;1;0;0
2013-03-30 10;348;0;0;0;0;0;0;0;0;0;0;13;0;1;0;0
2013-03-30 11;346;0;0;0;0;0;0;0;0;0;0;14;0;1;0;0
2013-03-30 12;347;0;0;0;0;0;0;0;0;0;0;15;0;1;0;0
2013-03-30 13;346;0;0;0;0;0;0;0;0;0;0;19;0;1;0;0
2013-03-30 14;346;0;0;2289;763.0;1;3893;3893.0;0;0;0;9;0;1;0;0
2013-03-30 15;282;29;20;3007;751.75;1;22660;22660.0;1;22017;22017.0;25;1;2;0;0
2013-03-30 16;347;0;0;825;206.25;0;0;0;0;0;0;3;1;1;0;0
2013-03-30 17;348;0;0;1311;327.75;0;0;0;0;0;0;2;1;1;0;0
2013-03-30 18;347;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0
2013-03-30 19;346;0;0;393;393.0;0;0;0;0;0;0;3;1;1;0;4
2013-03-30 20;348;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0
2013-03-30 21;288;10;23;1382;460.6666666666667;0;0;0;0;0;0;37;4;2;0;0
2013-03-30 22;101;0;0;927;185.4;1;9008;9008.0;1;9007;9007.0;35;3;0;0;0
2013-03-30 23;33;0;0;1087;217.4;0;0;0;0;0;0;10;2;0;0;0
2013-03-31 00;73;25;21;1592;227.42857142857142;0;0;0;1;9062;9062.0;221;4;0;0;0
2013-03-31 01;238;13;22;7019;2339.6666666666665;0;0;0;0;0;0;201;0;1;0;0
2013-03-31 03;304;18;0;0;0;0;0;0;0;0;0;20;0;0;0;0
2013-03-31 04;328;0;0;0;0;1;6235;6235.0;0;0;0;12;0;0;0;0
2013-03-31 05;348;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0
2013-03-31 06;347;0;0;0;0;1;29342;29342.0;0;0;0;16;0;0;0;0
2013-03-31 07;348;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0
2013-03-31 08;347;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0
2013-03-31 09;348;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0
2013-03-31 10;347;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0
2013-03-31 11;348;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0
2013-03-31 12;347;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0
2013-03-31 13;348;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0
2013-03-31 14;65;2;0;0;0;0;0;0;0;0;0;22;0;1;0;0
2013-03-31 15;193;44;2;4499;2249.5;1;7380;7380.0;1;6804;6804.0;175;2;1;0;0
2013-03-31 16;318;7;0;1926;1926.0;0;0;0;0;0;0;19;1;0;0;0
2013-03-31 17;197;69;0;3742;1871.0;0;0;0;0;0;0;269;1;0;0;0
2013-03-31 18;198;65;0;2210;1105.0;0;0;0;0;0;0;40;0;0;0;0
2013-03-31 19;293;13;0;5567;2783.5;0;0;0;0;0;0;24;0;0;0;0
2013-03-31 20;302;4;0;2491;2491.0;0;0;0;1;9279;9279.0;22;0;0;0;0
2013-03-31 21;289;8;0;4125;4125.0;1;6051;6051.0;0;0;0;19;0;0;0;0
2013-03-31 22;202;55;0;2945;2945.0;1;4914;4914.0;1;4903;4903.0;30;0;0;0;0
2013-03-31 23;273;27;0;2986;2986.0;0;0;0;0;0;0;15;0;0;0;0
2013-04-01 00;51;102;37;3944;1314.6666666666667;1;4686;4686.0;1;5202;5202.0;92;1;0;0;0
2013-04-01 01;223;25;8;2087;1043.5;0;0;0;0;0;0;329;2;0;0;0
2013-04-01 02;37;37;2;1585;792.5;0;0;0;0;0;0;32;1;2;0;0
2013-04-01 03;46;35;6;2995;599.0;1;34799;34799.0;0;0;0;65;3;2;0;0
2013-04-01 04;237;79;0;1272;636.0;0;0;0;0;0;0;42;2;1;0;0
2013-04-01 05;348;0;0;0;0;0;0;0;0;0;0;9;0;1;0;0
2013-04-01 06;347;0;0;0;0;0;0;0;0;0;0;9;0;1;0;1
2013-04-01 07;348;0;0;0;0;0;0;0;0;0;0;10;0;1;0;1
2013-04-01 08;347;0;0;0;0;0;0;0;0;0;0;7;1;1;0;0
2013-04-01 09;348;0;0;0;0;0;0;0;0;0;0;14;0;1;0;0
2013-04-01 10;347;0;0;0;0;0;0;0;0;0;0;11;1;1;0;0
2013-04-01 11;348;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0
2013-04-01 12;347;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0
