date;stationary_count;walking_count;running_count;total_conversation_duration;average_conversation_duration;phone_lock_count;total_phone_lock_duration;average_phone_lock_duration;dark_environment_count;total_dark_environment_duration;average_dark_environment_duration;unique_wifi_networks;unique_bluetooth_devices;unique_positions;mood;stress
2013-03-27 05;341;0;0;302;151.0;1;28421;28421.0;1;28441;28441.0;14;1;0;0;0
2013-03-27 06;348;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0
2013-03-27 07;347;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0
2013-03-27 08;348;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
2013-03-27 09;347;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
2013-03-27 10;348;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
2013-03-27 11;347;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
2013-03-27 12;347;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
2013-03-27 13;262;72;0;0;0;0;0;0;0;0;0;256;0;1;0;0
2013-03-27 14;293;23;2;1392;464.0;1;4232;4232.0;1;4259;4259.0;217;13;1;0;0
2013-03-27 15;344;0;0;2854;2854.0;0;0;0;0;0;0;26;10;0;0;0
2013-03-27 16;279;44;0;1755;438.75;0;0;0;0;0;0;216;36;1;0;0
2013-03-27 17;298;15;0;4165;1388.3333333333333;1;4125;4125.0;1;4111;4111.0;97;27;0;0;0
2013-03-27 18;298;41;1;635;635.0;1;4263;4263.0;1;4299;4299.0;166;8;1;0;0
2013-03-27 19;310;24;2;2813;703.25;0;0;0;0;0;0;102;0;1;0;0
2013-03-27 20;211;55;9;2212;737.3333333333334;0;0;0;0;0;0;170;15;1;0;0
2013-03-27 21;272;67;0;898;449.0;0;0;0;0;0;0;229;4;1;0;0
2013-03-27 22;341;0;0;1320;188.57142857142858;1;5699;5699.0;1;5695;5695.0;23;1;0;0;0
2013-03-27 23;348;0;0;1078;154.0;0;0;0;0;0;0;22;1;0;0;0
2013-03-28 00;347;0;0;0;0;1;7502;7502.0;1;7502;7502.0;21;1;0;0;0
2013-03-28 01;348;0;0;0;0;0;0;0;0;0;0;10;1;0;0;2
2013-03-28 02;344;0;0;0;0;0;0;0;0;0;0;19;1;0;0;0
2013-03-28 03;347;0;0;293;97.66666666666667;1;34480;34480.0;1;35681;35681.0;19;0;0;0;0
2013-03-28 04;347;0;0;0;0;0;0;0;0;0;0;18;1;0;0;0
2013-03-28 05;347;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0
2013-03-28 06;348;0;0;0;0;0;0;0;0;0;0;19;2;0;0;0
2013-03-28 07;347;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0
2013-03-28 08;348;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0
2013-03-28 09;347;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0
2013-03-28 10;348;0;0;0;0;0;0;0;0;0;0;15;1;0;0;0
2013-03-28 11;347;0;0;0;0;0;0;0;0;0;0;17;1;0;0;0
2013-03-28 12;348;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0
2013-03-28 13;239;64;0;404;202.0;0;0;0;0;0;0;324;1;1;0;0
2013-03-28 14;283;48;0;2360;2360.0;0;0;0;0;0;0;273;10;1;0;0
2013-03-28 15;346;0;0;2148;1074.0;0;0;0;0;0;0;28;2;0;0;0
2013-03-28 16;307;14;0;3318;1659.0;0;0;0;0;0;0;59;3;0;0;0
2013-03-28 17;296;43;0;1977;988.5;0;0;0;0;0;0;174;8;0;0;0
2013-03-28 18;323;20;0;2713;904.3333333333334;0;0;0;0;0;0;73;9;0;0;0
2013-03-28 19;347;0;0;2754;688.5;1;4609;4609.0;1;4512;4512.0;26;13;0;0;0
2013-03-28 20;348;0;0;2421;605.25;0;0;0;0;0;0;40;9;0;0;0
2013-03-28 21;295;44;0;1339;223.16666666666666;0;0;0;0;0;0;192;8;0;0;0
2013-03-28 22;307;24;0;735;367.5;0;0;0;1;13087;13087.0;108;2;0;0;0
2013-03-28 23;347;0;0;534;178.0;1;5001;5001.0;0;0;0;9;1;0;0;0
2013-03-29 00;348;0;0;141;70.5;1;4430;4430.0;0;0;0;8;0;0;0;0
2013-03-29 01;348;0;0;1764;252.0;0;0;0;1;4210;4210.0;10;0;0;0;0
2013-03-29 02;347;0;0;836;418.0;0;0;0;0;0;0;8;0;0;0;0
2013-03-29 03;335;0;0;1371;342.75;1;5895;5895.0;1;5892;5892.0;12;0;0;0;0
2013-03-29 04;347;0;0;1433;238.83333333333334;0;0;0;0;0;0;15;1;0;0;0
2013-03-29 05;344;0;0;594;148.5;1;5536;5536.0;1;5532;5532.0;18;0;0;0;0
2013-03-29 06;347;0;0;383;95.75;0;0;0;0;0;0;12;1;0;0;0
2013-03-29 07;344;0;0;0;0;1;23327;23327.0;1;23327;23327.0;8;0;0;0;0
2013-03-29 08;348;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2013-03-29 09;347;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2013-03-29 10;347;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2013-03-29 11;348;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2013-03-29 12;347;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0
2013-03-29 13;274;71;0;404;202.0;0;0;0;0;0;0;287;0;0;0;0
2013-03-29 14;298;33;0;81;81.0;1;4127;4127.0;1;4126;4126.0;249;12;0;0;0
2013-03-29 15;263;2;0;4398;4398.0;0;0;0;0;0;0;19;12;0;0;0
2013-03-29 16;296;36;0;0;0;0;0;0;0;0;0;236;26;1;0;0
2013-03-29 17;326;11;0;3863;1287.6666666666667;1;4278;4278.0;1;4373;4373.0;109;26;0;0;0
2013-03-29 18;319;19;0;393;393.0;0;0;0;0;0;0;144;15;0;0;0
2013-03-29 19;343;0;0;675;675.0;1;3718;3718.0;0;0;0;100;10;0;0;0
